gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-pde6a|pde6a,22,8,10,24,30,48,18,0
gene-LOC109645245|LOC109645245,34,14,33,19,16,30,33,75
gene-LOC109645244|LOC109645244,1955,1843,2039,955,1731,1605,1658,1720
gene-LOC109645251|LOC109645251,1110,1099,1016,834,912,889,1003,946
gene-LOC109645252|LOC109645252,6,21,18,19,15,19,21,22
gene-LOC109645253|LOC109645253,271,258,347,162,230,373,446,572
gene-LOC109645254|LOC109645254,28,14,19,9,24,48,33,15
gene-LOC109645255|LOC109645255,0,0,0,0,0,0,0,0
gene-LOC109645256|LOC109645256,9,21,24,8,4,13,33,7
gene-LOC109645257|LOC109645257,11,0,0,0,7,6,9,0
gene-mrpl10|mrpl10,223,157,231,285,152,115,205,244
gene-pnpo|pnpo,300,201,244,171,205,225,345,218
gene-prr15l|prr15l,1592,1212,1008,469,1345,1356,1252,947
gene-LOC109645262|LOC109645262,627,291,225,464,695,399,475,356
gene-LOC109645263|LOC109645263,7,1,6,23,8,0,4,15
gene-LOC109645264|LOC109645264,31,25,24,5,22,27,28,43
gene-LOC109645265|LOC109645265,6,0,0,0,6,0,0,0
gene-LOC109645266|LOC109645266,711,633,760,456,464,581,695,658
gene-LOC109645267|LOC109645267,30,32,54,26,26,37,70,73
gene-LOC109645270|LOC109645270,152,197,162,106,220,134,161,189
gene-phf21a|phf21a,65,65,63,66,74,47,73,63
gene-LOC109645276|LOC109645276,0,0,3,0,0,0,8,0
gene-LOC109645278|LOC109645278,68,61,40,43,52,58,61,74
gene-LOC109645277|LOC109645277,419,377,273,73,372,445,487,443
gene-LOC109645279|LOC109645279,36,24,39,18,36,49,34,110
gene-LOC109645280|LOC109645280,67,45,72,49,57,59,53,65
gene-LOC109645281|LOC109645281,0,0,11,9,11,0,16,0
gene-LOC109645282|LOC109645282,63,66,52,41,56,68,63,89
gene-LOC109645283|LOC109645283,15,12,0,7,0,15,17,0
gene-LOC109645285|LOC109645285,261,191,387,152,327,183,222,226
gene-LOC109645287|LOC109645287,10,21,18,12,8,11,13,11
gene-LOC109645289|LOC109645289,69,55,433,50,88,62,108,263
gene-angel2|angel2,78,53,77,44,83,73,79,127
gene-LOC109645288|LOC109645288,7101,9730,9600,37914,2858,2494,5040,22894
gene-LOC109645291|LOC109645291,14,31,22,25,22,20,42,25
gene-LOC109645292|LOC109645292,0,3,7,2,0,0,6,6
gene-LOC109645294|LOC109645294,132,116,91,63,123,95,77,89
gene-eri1|eri1,678,488,689,197,556,730,1024,1224
gene-LOC109645298|LOC109645298,6,0,13,6,0,5,6,11
gene-LOC109645299|LOC109645299,30,33,142,28,72,56,52,62
gene-bbs2|bbs2,75,92,114,32,55,47,72,83
gene-trnap-agg-10|trnap-agg,0,0,0,0,0,0,0,0
gene-LOC109645306|LOC109645306,6,12,6,0,10,6,9,17
gene-xpo7|xpo7,182,155,211,133,184,150,183,200
gene-LOC109645311|LOC109645311,0,2,0,0,0,2,0,0
gene-LOC109645310|LOC109645310,16,10,9,4,13,8,16,24
gene-LOC109645313|LOC109645313,0,0,0,10,0,8,0,54
gene-LOC109645316|LOC109645316,0,0,0,0,0,0,0,0
gene-tbk1|tbk1,271,230,381,209,338,164,234,507
gene-LOC109645318|LOC109645318,417,402,594,407,472,409,455,609
gene-LOC109645319|LOC109645319,55,50,26,11,27,48,50,37
gene-LOC109645321|LOC109645321,436,497,510,504,392,567,1239,1733
gene-LOC109645323|LOC109645323,114,90,112,56,131,75,95,114
gene-LOC109645324|LOC109645324,100,106,88,58,76,71,92,77
gene-LOC109645322|LOC109645322,10,31,13,14,10,11,15,0
gene-LOC109645325|LOC109645325,59,52,30,0,42,59,50,50
gene-LOC109645329|LOC109645329,455,332,401,294,331,288,440,681
gene-znf574|znf574,232,154,229,83,223,145,234,249
gene-LOC109645330|LOC109645330,51,37,32,21,41,51,79,38
gene-LOC109645331|LOC109645331,6,0,3,0,0,0,0,0
gene-gemin8|gemin8,191,120,215,52,288,127,128,205
gene-LOC109645334|LOC109645334,5,8,11,3,0,0,0,3
gene-LOC109645335|LOC109645335,17,32,112,47,39,44,25,41
gene-LOC109645337|LOC109645337,34,21,37,20,34,9,18,33
gene-LOC109645341|LOC109645341,6,10,15,10,13,14,19,53
gene-LOC109645342|LOC109645342,0,0,0,0,0,0,0,0
gene-ccdc80|ccdc80,45,29,42,40,36,35,44,53
gene-LOC109645346|LOC109645346,29,51,43,18,29,40,55,57
gene-LOC109645347|LOC109645347,286,200,218,197,191,149,165,202
gene-LOC109645348|LOC109645348,45,25,54,34,31,29,35,37
gene-LOC109645349|LOC109645349,45,21,68,25,40,48,47,58
gene-nup98|nup98,802,657,865,457,750,573,574,583
gene-LOC109645353|LOC109645353,1264,1144,2147,1038,1728,1110,1521,2368
gene-masp1|masp1,563,793,589,543,786,565,492,514
gene-LOC109645355|LOC109645355,841,1089,1078,825,814,1047,1197,1205
gene-abcc10|abcc10,143,136,201,114,181,135,155,175
gene-LOC109645357|LOC109645357,129,243,173,100,150,186,265,413
gene-LOC109645358|LOC109645358,0,9,7,0,9,14,13,12
gene-rbl1|rbl1,153,132,225,128,191,116,161,245
gene-LOC109645361|LOC109645361,9,24,22,0,21,17,16,24
gene-LOC109645360|LOC109645360,267,274,402,287,209,338,370,541
gene-LOC109645362|LOC109645362,0,8,11,0,9,8,16,10
gene-cul1|cul1,696,592,824,568,718,615,625,841
gene-col9a2|col9a2,1,0,9,0,0,0,4,0
gene-LOC109645368|LOC109645368,22,8,8,0,12,7,0,9
gene-LOC109645370|LOC109645370,18,47,28,25,14,30,25,26
gene-LOC109645369|LOC109645369,25,30,65,78,38,31,22,86
gene-LOC109645365|LOC109645365,50766,53990,94536,51265,95657,44702,58037,62192
gene-LOC109645366|LOC109645366,107,144,136,232,135,78,148,223
gene-LOC109645371|LOC109645371,8607,7373,6855,6900,6032,6136,7045,6128
gene-garem2|garem2,30,29,106,18,81,51,28,32
gene-LOC109645375|LOC109645375,109,63,134,49,63,72,124,105
gene-utp18|utp18,520,419,678,360,620,480,407,645
gene-tti2|tti2,9,7,13,9,23,9,0,15
gene-LOC109645378|LOC109645378,7,7,14,0,0,3,10,5
gene-LOC109645379|LOC109645379,7,9,7,9,5,11,5,6
gene-meox1|meox1,11,12,31,12,9,12,11,7
gene-LOC109645382|LOC109645382,21,35,15,21,19,27,25,17
gene-LOC109645381|LOC109645381,1938,2218,2504,1856,2762,2890,3125,3637
gene-LOC109645386|LOC109645386,146,116,238,149,216,122,192,306
gene-cand1|cand1,152,160,274,118,255,153,224,336
gene-LOC109645388|LOC109645388,196,180,180,52,153,186,186,123
gene-LOC109645389|LOC109645389,13,4,14,9,3,9,15,0
gene-LOC109645390|LOC109645390,0,15,11,12,4,10,16,10
gene-LOC109645391|LOC109645391,7,0,5,4,9,10,8,6
gene-LOC109645395|LOC109645395,13,15,12,19,19,11,14,18
gene-LOC109645396|LOC109645396,369,272,309,273,290,345,309,299
gene-LOC109645397|LOC109645397,35,15,35,8,25,16,17,21
gene-LOC109645398|LOC109645398,0,0,10,0,0,0,0,12
gene-LOC109645399|LOC109645399,9,0,10,12,0,8,9,8
gene-spryd7|spryd7,539,410,783,378,643,466,567,1002
gene-LOC109645402|LOC109645402,12,9,21,5,9,8,13,18
gene-LOC109645403|LOC109645403,416,498,576,1977,432,418,386,513
gene-LOC109645404|LOC109645404,23,0,22,53,20,20,55,58
gene-LOC109645405|LOC109645405,6,5,5,11,6,7,4,10
gene-LOC109645406|LOC109645406,664,893,1259,505,653,630,664,850
gene-LOC109645407|LOC109645407,128,157,228,117,150,196,233,240
gene-LOC109645408|LOC109645408,17,22,38,11,30,27,47,47
gene-LOC109645409|LOC109645409,14,13,12,16,15,6,8,5
gene-LOC109645410|LOC109645410,333,181,365,262,309,204,198,372
gene-LOC109645411|LOC109645411,0,0,0,0,0,0,0,0
gene-LOC109645412|LOC109645412,41,60,87,43,61,60,58,94
gene-LOC109645413|LOC109645413,159,151,105,33,153,187,232,197
gene-LOC109645419|LOC109645419,0,4,4,0,4,4,5,4
gene-LOC109645418|LOC109645418,60,63,124,25,169,40,74,94
gene-zdhhc4|zdhhc4,136,148,167,113,146,113,181,248
gene-LOC109645420|LOC109645420,13,17,13,13,18,17,17,23
gene-LOC109645421|LOC109645421,683,706,1695,642,868,915,984,1374
gene-LOC109645422|LOC109645422,18,13,15,9,25,17,16,19
gene-LOC109645425|LOC109645425,29,25,47,53,35,45,37,57
gene-LOC109645424|LOC109645424,150,143,149,131,108,130,121,173
gene-igf2r|igf2r,241,301,534,233,271,300,432,473
gene-LOC109645428|LOC109645428,11,32,20,9,12,16,0,0
gene-rnaseh2b|rnaseh2b,167,111,83,50,136,148,96,147
gene-LOC109645432|LOC109645432,0,0,5,0,0,0,0,47
gene-LOC109645433|LOC109645433,9,19,30,63,32,29,27,47
gene-LOC109645434|LOC109645434,0,0,0,0,0,0,0,0
gene-LOC109645435|LOC109645435,39,44,61,37,57,29,31,58
gene-naprt|naprt,81,53,73,43,101,49,49,25
gene-cunh8orf82|cunh8orf82,164,162,312,183,181,131,211,301
gene-LOC109645438|LOC109645438,0,6,0,10,8,5,0,6
gene-LOC109645439|LOC109645439,113,68,151,144,100,89,170,307
gene-LOC109645440|LOC109645440,399,248,304,165,289,252,213,323
gene-LOC109645441|LOC109645441,367,490,271,284,298,273,238,247
gene-LOC109645442|LOC109645442,38,46,18,14,23,15,21,35
gene-LOC109645444|LOC109645444,151,145,194,101,321,199,53,594
gene-LOC109645443|LOC109645443,11,10,9,7,9,8,12,6
gene-LOC109645447|LOC109645447,23,29,12,21,34,24,21,23
gene-LOC109645448|LOC109645448,41,28,26,20,45,33,35,47
gene-LOC109645449|LOC109645449,52,35,56,7,52,36,47,55
gene-LOC109645451|LOC109645451,6,0,0,0,0,0,0,0
gene-dnajc15|dnajc15,25,40,168,91,91,55,57,173
gene-LOC109645452|LOC109645452,172,139,234,119,148,145,153,225
gene-LOC109645454|LOC109645454,33,19,38,23,31,27,31,18
gene-LOC109645456|LOC109645456,103,111,139,111,98,82,113,98
gene-LOC109645458|LOC109645458,213,239,236,172,257,199,185,146
gene-LOC109645465|LOC109645465,12,14,8,24,0,7,9,14
gene-fndc10|fndc10,2,0,0,2,0,0,2,0
gene-ssu72|ssu72,818,690,1130,836,706,605,600,815
gene-LOC109645468|LOC109645468,264,213,362,215,306,243,329,438
gene-dbr1|dbr1,648,490,679,325,598,524,522,676
gene-LOC109645470|LOC109645470,181,137,256,128,152,122,211,401
gene-chrd|chrd,4,0,0,0,0,0,0,0
gene-LOC109645474|LOC109645474,0,0,0,0,0,0,0,0
gene-LOC109645475|LOC109645475,29,20,28,15,22,24,19,20
gene-LOC109645476|LOC109645476,0,0,0,0,0,0,0,0
gene-LOC109645477|LOC109645477,4,0,8,6,0,16,52,34
gene-LOC109645481|LOC109645481,188,192,264,155,189,187,217,323
gene-dnaaf2|dnaaf2,5,0,0,0,0,0,6,0
gene-lrr1|lrr1,58,77,140,60,82,90,81,167
gene-LOC109645487|LOC109645487,4,16,5,0,31,12,69,14
gene-LOC109645488|LOC109645488,40,30,54,18,37,23,14,30
gene-LOC109645484|LOC109645484,2517,2855,3013,2901,2518,2494,2694,3031
gene-LOC109645485|LOC109645485,8573,9812,9561,7108,8516,8319,9238,10378
gene-LOC109645489|LOC109645489,34,41,93,54,59,40,47,166
gene-LOC109645490|LOC109645490,873,410,382,305,590,522,419,406
gene-riok1|riok1,515,499,628,560,620,489,466,733
gene-rpp40|rpp40,128,147,123,132,104,91,104,113
gene-LOC109645503|LOC109645503,121,105,163,140,115,81,99,109
gene-ttc19|ttc19,70,87,85,98,94,71,51,66
gene-LOC109645505|LOC109645505,0,0,4,0,0,0,0,0
gene-LOC109645507|LOC109645507,42,32,21,16,10,20,14,8
gene-LOC109645508|LOC109645508,127,145,165,56,136,138,148,217
gene-LOC109645509|LOC109645509,586,464,691,409,511,733,1183,1605
gene-LOC109645496|LOC109645496,646,682,846,650,817,802,908,1054
gene-LOC109645495|LOC109645495,27189,26191,26692,24152,26711,25639,26222,27165
gene-LOC109645494|LOC109645494,6675,7367,7986,7381,6236,3944,5211,5581
gene-LOC109645512|LOC109645512,157,123,127,106,140,141,105,147
gene-LOC109645513|LOC109645513,711,537,554,578,538,558,592,617
gene-LOC109645515|LOC109645515,34,33,64,27,56,35,62,69
gene-LOC109645514|LOC109645514,134,87,81,43,108,105,69,69
gene-LOC109645516|LOC109645516,4,7,0,0,0,0,5,0
gene-LOC109645517|LOC109645517,0,0,0,0,0,0,0,0
gene-LOC109645518|LOC109645518,97,106,139,64,94,116,92,137
gene-LOC109645520|LOC109645520,6,11,7,10,6,11,8,5
gene-LOC109645519|LOC109645519,204,159,216,247,176,175,200,268
gene-psma3|psma3,817,652,1148,840,827,731,702,1014
gene-LOC109645522|LOC109645522,1027,950,1238,673,1010,839,1082,1465
gene-LOC109645523|LOC109645523,350,352,462,365,530,417,421,364
gene-LOC109645526|LOC109645526,4721,5588,10161,4983,5490,6967,10775,13136
gene-LOC109645529|LOC109645529,22,24,20,11,19,17,24,24
gene-LOC109645530|LOC109645530,123,90,154,68,98,84,95,181
gene-LOC109645524|LOC109645524,6152,4997,4573,4111,4788,4994,5377,5937
gene-pagr1|pagr1,213,129,165,87,191,164,141,275
gene-fam57b|fam57b,200,89,265,189,231,133,198,293
gene-LOC109645533|LOC109645533,541,403,676,655,527,376,341,331
gene-LOC109645536|LOC109645536,0,0,10,0,0,10,19,0
gene-LOC109645537|LOC109645537,31,48,68,35,33,37,71,138
gene-LOC109645534|LOC109645534,3434,3597,5037,2883,4485,4070,4064,4273
gene-psmd13|psmd13,549,410,735,427,624,527,711,774
gene-LOC109645541|LOC109645541,13,7,12,8,9,18,20,9
gene-LOC109645542|LOC109645542,3,0,0,3,0,0,0,0
gene-jmjd6|jmjd6,352,333,781,1278,477,309,382,793
gene-LOC109645545|LOC109645545,11,7,12,19,5,13,30,6
gene-LOC109645546|LOC109645546,143,87,187,66,219,143,153,151
gene-LOC109645547|LOC109645547,235,204,230,166,202,270,299,308
gene-LOC109645548|LOC109645548,134,171,187,110,148,142,131,100
gene-tmem71|tmem71,17,26,31,16,9,15,27,39
gene-LOC109645551|LOC109645551,418,361,530,161,385,398,362,452
gene-LOC109645552|LOC109645552,9,17,27,44,13,22,6,11
gene-LOC109645553|LOC109645553,338,183,310,297,147,320,317,1014
gene-LOC109645554|LOC109645554,276,377,783,422,432,310,510,1114
gene-ube2m|ube2m,338,346,525,330,413,349,466,739
gene-LOC109645555|LOC109645555,127,113,58,61,68,55,35,30
gene-LOC109645557|LOC109645557,66,65,108,61,90,53,78,126
gene-lig4|lig4,27,30,54,12,38,36,61,106
gene-LOC109645559|LOC109645559,53,46,98,56,58,51,74,132
gene-LOC109645561|LOC109645561,89,19,41,12,29,49,55,44
gene-LOC109645562|LOC109645562,555,533,1185,401,1064,549,673,803
gene-LOC109645564|LOC109645564,67,55,55,31,80,45,60,50
gene-LOC109645565|LOC109645565,6,4,14,7,0,7,10,7
gene-LOC109645566|LOC109645566,0,2,3,0,6,2,0,0
gene-LOC109645567|LOC109645567,39,37,32,17,31,51,48,45
gene-LOC109645568|LOC109645568,413,337,647,468,424,415,360,554
gene-LOC109645571|LOC109645571,213,135,119,94,176,129,104,104
gene-LOC109645570|LOC109645570,170,125,49,79,84,68,55,58
gene-LOC109645573|LOC109645573,0,0,0,0,0,0,0,0
gene-LOC109645574|LOC109645574,7,8,7,0,0,0,7,0
gene-LOC109645575|LOC109645575,9,9,8,0,7,0,14,11
gene-LOC109645577|LOC109645577,216,224,266,236,159,144,120,89
gene-ptges2|ptges2,377,296,346,348,335,304,341,463
gene-gle1|gle1,117,88,161,93,128,76,147,200
gene-LOC109645569|LOC109645569,20800,27971,30729,25451,37266,28563,25117,24963
gene-LOC109645580|LOC109645580,4,8,19,0,15,7,17,14
gene-rbmx2|rbmx2,519,333,329,260,476,408,321,378
gene-ap4m1|ap4m1,157,133,182,78,170,171,141,201
gene-LOC109645583|LOC109645583,0,0,3,17,0,0,0,0
gene-LOC109645585|LOC109645585,442,445,1146,1156,566,449,665,1244
gene-LOC109645588|LOC109645588,110,127,0,0,8,0,105,0
gene-LOC109645586|LOC109645586,1,8,16,0,2,0,2,5
gene-LOC109645587|LOC109645587,20,22,109,17,24,21,29,70
gene-LOC109645589|LOC109645589,177,149,265,137,157,143,218,348
gene-bcl2l11|bcl2l11,35,12,35,36,19,15,26,15
gene-LOC109645593|LOC109645593,222,211,260,76,206,256,282,286
gene-rpl21|rpl21,26704,22164,24938,26157,22890,22338,24869,26214
gene-LOC109645595|LOC109645595,197,148,265,136,208,203,265,232
gene-LOC109645597|LOC109645597,124,118,156,171,104,119,121,120
gene-LOC109645598|LOC109645598,3,0,2,0,4,3,0,5
gene-LOC109645596|LOC109645596,468,472,522,432,418,466,462,658
gene-LOC109645599|LOC109645599,262,177,223,109,150,179,208,211
gene-mkrn2|mkrn2,374,247,346,351,305,291,357,619
gene-LOC109645600|LOC109645600,10,15,23,53,17,14,18,24
gene-LOC109645604|LOC109645604,109,70,121,75,112,85,98,111
gene-LOC109645605|LOC109645605,61,40,58,27,38,28,32,42
gene-LOC109645606|LOC109645606,6,8,28,10,31,6,37,16
gene-LOC109645607|LOC109645607,27,30,41,23,31,45,32,61
gene-LOC109645610|LOC109645610,3,0,0,0,0,0,3,0
gene-LOC109645611|LOC109645611,0,0,4,0,0,0,8,8
gene-LOC109645612|LOC109645612,5578,8114,6762,6085,5363,5635,5487,4275
gene-LOC109645613|LOC109645613,1871,1941,1531,1328,1308,1400,1274,729
gene-LOC109645617|LOC109645617,0,0,0,0,0,0,0,0
gene-LOC109645616|LOC109645616,3,6,2,6,5,3,2,0
gene-LOC109645618|LOC109645618,19,29,23,38,14,21,23,23
gene-LOC109645619|LOC109645619,23,22,24,2,11,23,21,24
gene-LOC109645620|LOC109645620,0,0,12,5,10,5,11,7
gene-serping1|serping1,119848,129272,138390,116708,137991,132078,132343,147650
gene-LOC109645621|LOC109645621,877,852,932,995,709,818,958,1102
gene-LOC109645622|LOC109645622,34,23,44,8,28,19,59,48
gene-LOC109645624|LOC109645624,125,131,178,100,97,117,196,182
gene-pcgf5|pcgf5,566,509,371,334,439,273,203,266
gene-LOC109645626|LOC109645626,242,389,1442,716,959,452,987,409
gene-LOC109645628|LOC109645628,153,148,145,82,192,156,130,174
gene-LOC109645630|LOC109645630,87,74,120,74,106,86,111,170
gene-LOC109645629|LOC109645629,242,173,249,170,231,112,142,208
gene-LOC109645631|LOC109645631,0,3,0,0,0,6,3,5
gene-slc35d3|slc35d3,36,16,89,120,22,41,30,81
gene-LOC109645632|LOC109645632,0,7,5,4,6,6,0,0
gene-LOC109645635|LOC109645635,55,44,65,9,54,53,49,43
gene-LOC109645636|LOC109645636,273,207,261,340,216,249,218,358
gene-LOC109645637|LOC109645637,82,62,70,61,104,94,140,106
gene-LOC109645639|LOC109645639,756,509,947,433,628,486,589,905
gene-LOC109645640|LOC109645640,10,25,24,26,17,27,44,28
gene-LOC109645641|LOC109645641,103,63,50,45,53,53,67,53
gene-LOC109645642|LOC109645642,0,0,0,13,10,0,0,4
gene-LOC109645643|LOC109645643,14,24,44,80,26,9,10,19
gene-LOC109645644|LOC109645644,271,330,463,294,306,328,399,569
gene-LOC109645645|LOC109645645,422,458,401,295,306,411,480,393
gene-LOC109645647|LOC109645647,130,139,202,124,149,137,164,223
gene-LOC109645649|LOC109645649,218,176,171,113,186,123,184,136
gene-mak16|mak16,296,246,381,335,366,249,264,637
gene-LOC109645651|LOC109645651,106,63,82,35,72,62,99,88
gene-hikeshi|hikeshi,243,142,431,411,231,244,416,1318
gene-LOC109645653|LOC109645653,48,61,51,12,102,41,29,39
gene-LOC109645654|LOC109645654,9,0,22,9,4,0,10,6
gene-LOC109645656|LOC109645656,24,17,19,16,10,10,4,22
gene-coq5|coq5,30,17,38,11,53,40,49,64
gene-LOC109645661|LOC109645661,0,0,0,0,0,0,0,0
gene-LOC109645660|LOC109645660,0,4,5,0,5,0,0,26
gene-fbxo48|fbxo48,134,107,318,175,163,91,194,390
gene-LOC109645663|LOC109645663,285,261,269,454,261,216,245,314
gene-LOC109645664|LOC109645664,259,142,135,66,131,242,121,122
gene-trmt1l|trmt1l,78,75,71,58,98,76,42,45
gene-LOC109645667|LOC109645667,56,36,43,23,32,39,35,34
gene-LOC109645670|LOC109645670,8,0,5,0,4,10,5,0
gene-LOC109645668|LOC109645668,1521,1325,2606,2278,1968,2505,3604,8494
gene-LOC109645672|LOC109645672,92,61,133,95,71,92,211,165
gene-LOC109645674|LOC109645674,17,0,12,6,8,0,14,6
gene-LOC109645675|LOC109645675,6,7,0,7,4,7,6,4
gene-LOC109645677|LOC109645677,162,222,296,159,199,272,304,366
gene-LOC109645678|LOC109645678,259,203,345,115,275,259,413,819
gene-LOC109645679|LOC109645679,59,58,44,40,58,59,52,75
gene-LOC109645680|LOC109645680,12,10,19,0,17,19,13,13
gene-LOC109645681|LOC109645681,6,0,0,5,0,0,0,14
gene-LOC109645683|LOC109645683,0,0,0,3,0,0,0,2
gene-usp12|usp12,481,437,369,209,437,322,297,322
gene-LOC109645686|LOC109645686,5,0,0,2,3,5,3,0
gene-LOC109645688|LOC109645688,96,113,206,51,156,91,115,175
gene-LOC109645689|LOC109645689,247,186,226,177,214,192,139,196
gene-LOC109645690|LOC109645690,14,0,18,10,6,9,20,23
gene-LOC109645691|LOC109645691,0,0,0,0,4,0,0,0
gene-LOC109645692|LOC109645692,531,515,697,611,647,544,519,626
gene-LOC109645694|LOC109645694,7,6,50,11,64,9,25,18
gene-LOC109645697|LOC109645697,11,19,66,13,69,18,26,46
gene-foxred2|foxred2,74,77,68,35,117,68,100,110
gene-aph1a|aph1a,932,1005,1063,832,1051,903,884,771
gene-LOC109645701|LOC109645701,52,46,57,34,49,44,93,71
gene-LOC109645702|LOC109645702,14,0,5,12,0,7,0,9
gene-LOC109645703|LOC109645703,22,20,16,19,16,28,8,0
gene-LOC109645704|LOC109645704,14,21,21,11,6,15,13,7
gene-LOC109645706|LOC109645706,200,108,156,122,53,225,161,245
gene-LOC109645710|LOC109645710,227,197,49,109,140,78,464,594
gene-LOC109645711|LOC109645711,67,41,47,19,29,45,44,50
gene-LOC109645713|LOC109645713,97,91,223,216,96,105,260,373
gene-LOC109645712|LOC109645712,18,6,21,6,13,9,13,20
gene-LOC109645715|LOC109645715,89,95,71,29,76,60,69,69
gene-LOC109645714|LOC109645714,6771,9869,10178,9431,11556,12553,12524,10836
gene-fam234b|fam234b,195,270,591,330,262,251,281,184
gene-LOC109645719|LOC109645719,62,61,60,36,44,64,93,64
gene-LOC109645718|LOC109645718,192,162,218,188,186,143,214,324
gene-LOC109645720|LOC109645720,5,8,11,13,13,10,20,18
gene-LOC109645721|LOC109645721,0,15,12,0,7,7,10,23
gene-LOC109645723|LOC109645723,59,57,135,68,74,45,43,117
gene-sdccag3|sdccag3,106,156,225,140,154,120,131,303
gene-LOC109645725|LOC109645725,209,189,333,172,241,220,303,364
gene-tmem205|tmem205,405,318,352,304,341,298,317,490
gene-LOC109645730|LOC109645730,0,2,0,0,0,0,0,0
gene-LOC109645729|LOC109645729,14,9,5,5,5,6,9,6
gene-casc3|casc3,381,306,549,441,392,279,310,444
gene-mettl23|mettl23,79,108,182,202,147,130,130,453
gene-LOC109645733|LOC109645733,0,4,7,0,3,4,4,0
gene-LOC109645734|LOC109645734,25,17,5,17,12,19,20,7
gene-LOC109645736|LOC109645736,14,12,12,6,6,22,8,0
gene-LOC109645735|LOC109645735,11,17,59,15,41,8,26,19
gene-LOC109645738|LOC109645738,327,349,446,317,380,298,414,785
gene-LOC109645739|LOC109645739,273,193,324,231,243,265,391,660
gene-LOC109645740|LOC109645740,940,672,1358,476,1264,693,750,1147
gene-LOC109645741|LOC109645741,46,47,117,17,66,52,84,97
gene-LOC109645745|LOC109645745,2,12,15,9,7,0,9,24
gene-cebpa|cebpa,3065,4863,6213,10512,2207,1944,3732,4869
gene-LOC109645748|LOC109645748,9,6,12,7,6,8,10,8
gene-LOC109645747|LOC109645747,82,62,153,48,89,83,103,145
gene-LOC109645750|LOC109645750,10,0,9,3,8,4,10,24
gene-LOC109645751|LOC109645751,103,140,202,162,172,122,193,196
gene-zfpm1|zfpm1,381,357,330,444,341,343,341,422
gene-LOC109645754|LOC109645754,95,69,49,30,65,67,46,49
gene-nudt12|nudt12,769,705,638,549,731,651,619,721
gene-LOC109645755|LOC109645755,191,160,253,159,184,185,210,275
gene-LOC109645760|LOC109645760,5,0,0,0,0,0,0,0
gene-rad51c|rad51c,64,53,37,41,36,33,18,28
gene-LOC109645761|LOC109645761,33,12,35,20,22,15,22,33
gene-ccdc103|ccdc103,11,0,0,0,0,5,0,0
gene-LOC109645764|LOC109645764,148,152,121,132,141,136,161,143
gene-LOC109645766|LOC109645766,138,201,313,153,245,234,303,455
gene-LOC109645767|LOC109645767,238,184,244,142,207,198,179,242
