gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,15,21,24,14,19,10,0,0
gene-LOC109643833|LOC109643833,0,0,0,3,0,0,3,0
gene-LOC109643838|LOC109643838,0,0,0,0,0,0,0,0
gene-LOC109643839|LOC109643839,0,0,0,0,0,0,0,0
gene-LOC109643843|LOC109643843,0,0,0,0,0,0,0,0
gene-LOC109643841|LOC109643841,0,0,0,0,0,2,0,0
gene-trim50|trim50,0,0,0,0,0,0,0,0
gene-LOC109643875|LOC109643875,0,0,0,0,0,0,0,0
gene-LOC109643883|LOC109643883,0,0,0,0,0,0,0,0
gene-LOC109643884|LOC109643884,0,0,0,3,0,0,0,0
gene-LOC109643885|LOC109643885,0,0,0,0,0,0,0,0
gene-LOC109643886|LOC109643886,0,0,0,0,0,0,0,0
gene-LOC109643888|LOC109643888,0,0,0,0,0,0,0,0
gene-LOC109643890|LOC109643890,0,0,0,0,0,0,0,0
gene-LOC109643897|LOC109643897,0,0,0,0,0,0,0,0
gene-LOC109643898|LOC109643898,0,0,0,0,0,0,0,0
gene-LOC109643905|LOC109643905,0,0,0,0,0,0,0,0
gene-trnav-uac-5|trnav-uac,0,0,0,0,0,0,0,0
gene-trnav-uac-6|trnav-uac,0,0,0,0,0,0,0,0
gene-LOC109643922|LOC109643922,0,0,5,0,4,9,0,0
gene-ankrd34a|ankrd34a,0,0,0,0,0,5,0,9
gene-LOC109643936|LOC109643936,0,0,0,0,0,0,0,3
gene-kiaa1024l|kiaa1024l,0,0,0,0,0,0,0,0
gene-LOC109643938|LOC109643938,0,0,0,0,0,0,0,0
gene-LOC109643941|LOC109643941,0,0,0,0,0,0,0,0
gene-LOC109643942|LOC109643942,0,0,0,0,0,0,0,0
gene-LOC109643955|LOC109643955,0,0,7,0,0,0,0,0
gene-LOC109643962|LOC109643962,0,0,0,0,0,0,0,0
gene-LOC109643963|LOC109643963,0,0,0,0,0,0,0,0
gene-trnaa-agc-7|trnaa-agc,0,0,0,0,0,0,0,0
gene-trnaa-agc-8|trnaa-agc,0,0,0,0,0,0,1,0
gene-trnaa-agc-9|trnaa-agc,0,2,0,2,0,0,0,1
gene-trnay-gua-20|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-21|trnay-gua,0,0,0,0,0,0,0,0
gene-LOC109643977|LOC109643977,0,0,0,0,0,0,0,0
gene-LOC109643983|LOC109643983,0,0,0,0,0,0,0,0
gene-LOC109644005|LOC109644005,0,0,0,0,0,0,0,0
gene-LOC109644023|LOC109644023,0,0,0,0,0,0,0,0
gene-LOC109644030|LOC109644030,0,0,0,0,0,0,0,0
gene-LOC109644050|LOC109644050,0,0,3,0,0,0,0,0
gene-LOC109644048|LOC109644048,0,0,0,0,0,0,0,0
gene-LOC109644063|LOC109644063,0,44,15,32,12,0,15,29
gene-LOC109644067|LOC109644067,0,0,3,10,0,0,0,6
gene-LOC109644075|LOC109644075,0,0,0,0,0,0,0,0
gene-LOC109644077|LOC109644077,0,0,0,0,0,0,0,0
gene-LOC109644078|LOC109644078,0,0,0,0,0,0,4,0
gene-LOC109644079|LOC109644079,0,0,0,0,0,0,0,0
gene-LOC109644083|LOC109644083,0,0,0,0,0,0,0,0
gene-LOC109644087|LOC109644087,0,0,0,0,0,0,0,0
gene-LOC109644092|LOC109644092,0,0,0,0,0,0,0,0
gene-tekt2|tekt2,0,0,0,0,0,0,0,0
gene-LOC109644100|LOC109644100,0,0,0,0,0,3,4,0
gene-LOC109644102|LOC109644102,0,0,0,0,0,0,0,0
gene-LOC109644115|LOC109644115,0,0,0,0,0,0,0,0
gene-LOC109644116|LOC109644116,0,0,0,0,0,0,0,0
gene-LOC109644120|LOC109644120,0,0,0,0,0,0,0,0
gene-LOC109644121|LOC109644121,0,5,21,5,5,0,3,12
gene-LOC109644126|LOC109644126,0,0,0,0,0,0,0,0
gene-LOC109644133|LOC109644133,0,0,0,0,0,0,0,0
gene-LOC109644134|LOC109644134,0,0,3,3,0,0,0,0
gene-LOC109644138|LOC109644138,0,0,7,4,10,0,0,0
gene-LOC109644152|LOC109644152,0,0,0,0,0,0,0,0
gene-LOC109644154|LOC109644154,0,0,0,0,0,0,0,0
gene-LOC109644157|LOC109644157,0,0,0,0,0,0,0,0
gene-LOC109644158|LOC109644158,0,0,0,0,0,0,0,0
gene-LOC109644179|LOC109644179,0,5,41,3,0,0,0,0
gene-LOC109644191|LOC109644191,0,0,6,6,0,10,23,9
gene-LOC109644221|LOC109644221,0,3,0,0,0,0,0,0
gene-LOC109644225|LOC109644225,0,0,9,0,0,0,0,0
gene-LOC109644226|LOC109644226,0,0,0,0,0,0,0,3
gene-LOC109644229|LOC109644229,0,0,0,0,0,0,0,0
gene-LOC109644230|LOC109644230,0,0,0,0,0,0,0,0
gene-LOC109644240|LOC109644240,0,0,0,0,0,3,0,0
gene-LOC109644246|LOC109644246,0,0,0,0,5,0,3,0
gene-LOC109644254|LOC109644254,0,0,0,0,0,0,0,0
gene-LOC109644253|LOC109644253,0,0,0,0,0,0,0,5
gene-LOC109644255|LOC109644255,0,0,0,0,0,0,0,3
gene-ccdc92|ccdc92,0,5,0,0,0,0,0,0
gene-lgi3|lgi3,0,0,0,0,0,0,0,0
gene-LOC109644277|LOC109644277,0,0,0,0,0,0,0,0
gene-syp|syp,0,3,0,0,0,0,0,0
gene-LOC109644273|LOC109644273,0,0,10,0,0,5,0,4
gene-LOC109644281|LOC109644281,0,0,0,0,0,0,0,0
gene-LOC109644282|LOC109644282,0,0,0,0,0,0,0,0
gene-trnaa-cgc-11|trnaa-cgc,0,0,0,0,0,0,0,0
gene-trnas-uga-3|trnas-uga,0,0,0,0,0,0,0,0
gene-LOC109644283|LOC109644283,0,0,0,0,0,0,0,0
gene-LOC109644290|LOC109644290,0,0,0,0,31,0,23,5
gene-LOC109644292|LOC109644292,0,0,0,0,0,0,0,0
gene-LOC109644296|LOC109644296,0,0,0,0,0,0,0,0
gene-LOC109644323|LOC109644323,0,5,0,0,0,0,3,0
gene-LOC109644326|LOC109644326,0,0,0,0,0,0,0,0
gene-trnac-gca-21|trnac-gca,0,0,0,0,0,0,0,0
gene-LOC109644327|LOC109644327,0,0,3,8,0,8,0,0
gene-LOC109644330|LOC109644330,0,0,0,0,0,0,0,0
gene-LOC109644331|LOC109644331,0,0,0,0,3,0,0,0
gene-LOC109644343|LOC109644343,0,0,0,0,0,0,0,0
gene-LOC109644346|LOC109644346,0,0,0,0,0,0,0,0
gene-LOC109644351|LOC109644351,0,10,20,8,22,0,17,12
gene-LOC109644355|LOC109644355,0,0,0,0,0,0,0,0
gene-LOC109644357|LOC109644357,0,0,0,4,0,0,0,0
gene-LOC109644366|LOC109644366,0,0,0,0,0,0,0,0
gene-LOC109644367|LOC109644367,0,0,0,0,0,0,0,0
gene-LOC109644391|LOC109644391,0,3,0,0,0,0,0,0
gene-LOC109644395|LOC109644395,0,0,0,0,0,0,0,0
gene-LOC109644416|LOC109644416,0,0,0,0,0,0,0,0
gene-LOC109644421|LOC109644421,0,0,0,0,0,0,0,0
gene-LOC109644424|LOC109644424,0,0,0,0,0,3,0,0
gene-LOC109644427|LOC109644427,0,0,0,0,0,0,0,0
gene-LOC109644430|LOC109644430,0,0,0,0,0,0,0,0
gene-LOC109644432|LOC109644432,0,2,0,0,0,0,0,0
gene-LOC109644444|LOC109644444,0,0,0,0,0,0,5,0
gene-LOC109644456|LOC109644456,0,0,0,0,0,0,0,0
gene-LOC109644464|LOC109644464,0,0,0,0,4,0,0,0
gene-LOC109644467|LOC109644467,0,0,0,0,0,0,0,0
gene-LOC109644478|LOC109644478,0,0,0,0,0,0,0,0
gene-LOC109644487|LOC109644487,0,0,0,0,0,0,0,0
gene-LOC109644491|LOC109644491,0,0,0,0,0,0,0,0
gene-LOC109644496|LOC109644496,0,0,0,0,0,0,0,0
gene-LOC109644502|LOC109644502,0,0,0,0,7,5,0,0
gene-LOC109644503|LOC109644503,0,0,0,0,0,0,0,0
gene-LOC109644507|LOC109644507,0,0,0,0,0,0,0,0
gene-LOC109644505|LOC109644505,0,0,0,0,0,0,0,0
gene-LOC109644509|LOC109644509,0,0,0,0,0,0,0,0
gene-LOC109644511|LOC109644511,0,0,0,0,0,0,0,0
gene-LOC109644513|LOC109644513,0,0,0,0,0,0,0,0
gene-LOC109644516|LOC109644516,0,0,0,0,0,0,0,0
gene-LOC109644522|LOC109644522,0,0,0,0,0,0,0,0
gene-LOC109644525|LOC109644525,0,0,0,0,0,0,0,0
gene-LOC109644526|LOC109644526,0,0,0,0,0,0,0,0
gene-LOC109644528|LOC109644528,0,0,0,0,0,0,0,0
gene-LOC109644529|LOC109644529,0,0,0,0,0,0,0,0
gene-LOC109644532|LOC109644532,0,0,5,3,0,5,3,0
gene-LOC109644541|LOC109644541,0,0,0,0,0,0,0,0
gene-LOC109644544|LOC109644544,0,0,0,0,0,0,0,0
gene-LOC109644545|LOC109644545,0,0,0,4,0,5,0,2
gene-LOC109644556|LOC109644556,0,0,0,0,0,0,0,0
gene-LOC109644557|LOC109644557,0,0,3,0,5,0,0,0
gene-LOC109644567|LOC109644567,0,0,0,0,0,0,0,0
gene-LOC109644597|LOC109644597,0,0,0,0,0,0,0,0
gene-LOC109644598|LOC109644598,0,1,0,0,0,0,0,0
gene-LOC109644601|LOC109644601,0,0,3,0,5,0,0,0
gene-LOC109644604|LOC109644604,0,0,0,0,0,0,0,0
gene-LOC109644605|LOC109644605,0,0,0,0,0,0,0,11
gene-LOC109644609|LOC109644609,0,0,2,0,3,3,0,1
gene-LOC109644617|LOC109644617,0,0,0,0,0,0,0,0
gene-LOC109644632|LOC109644632,0,0,0,0,0,0,0,0
gene-LOC109644638|LOC109644638,0,0,4,0,0,0,0,0
gene-LOC109644640|LOC109644640,0,0,0,0,0,0,0,0
gene-LOC109644641|LOC109644641,0,0,0,0,0,0,0,0
gene-LOC109644642|LOC109644642,0,0,0,0,0,0,0,0
gene-LOC109644645|LOC109644645,0,0,0,0,0,0,0,0
gene-LOC109644647|LOC109644647,0,0,0,0,0,0,0,0
gene-trnat-cgu-9|trnat-cgu,0,0,0,0,0,0,0,0
gene-LOC109644648|LOC109644648,0,0,0,0,0,0,0,0
gene-LOC109644653|LOC109644653,0,0,0,0,0,0,0,9
gene-trnae-uuc-13|trnae-uuc,0,0,0,0,0,0,0,0
gene-LOC109644672|LOC109644672,0,0,0,0,0,0,0,0
gene-LOC109644677|LOC109644677,0,0,0,0,0,0,0,0
gene-LOC109644676|LOC109644676,0,0,0,0,0,0,0,0
gene-trnaa-ugc-8|trnaa-ugc,0,0,0,0,0,0,0,0
gene-LOC109644691|LOC109644691,0,0,15,0,0,0,0,0
gene-LOC109644704|LOC109644704,0,0,0,0,0,0,0,0
gene-LOC109644705|LOC109644705,0,0,0,0,0,0,0,0
gene-mafa|mafa,0,2,34,3,5,5,15,52
gene-LOC109644718|LOC109644718,0,0,0,0,0,0,0,0
gene-LOC109644720|LOC109644720,0,0,0,0,0,0,0,0
gene-LOC109644735|LOC109644735,0,0,0,0,0,0,0,0
gene-LOC109644745|LOC109644745,0,0,0,0,3,0,0,5
gene-LOC109644751|LOC109644751,0,0,3,0,0,0,0,3
gene-LOC109644755|LOC109644755,0,0,0,0,0,0,0,0
gene-LOC109644762|LOC109644762,0,0,0,0,0,0,0,0
gene-LOC109644761|LOC109644761,0,0,8,0,0,10,4,0
gene-sag|sag,0,0,0,0,0,0,0,0
gene-LOC109644783|LOC109644783,0,0,0,0,0,0,0,0
gene-LOC109644786|LOC109644786,0,0,0,3,0,0,0,0
gene-LOC109644803|LOC109644803,0,0,0,0,0,0,0,0
gene-LOC109644804|LOC109644804,0,0,0,0,0,0,0,0
gene-LOC109644811|LOC109644811,0,11,0,3,0,0,4,0
gene-LOC109644815|LOC109644815,0,0,6,0,0,0,5,6
gene-LOC109644825|LOC109644825,0,0,0,0,0,0,0,0
gene-LOC109644831|LOC109644831,0,0,0,0,0,0,0,0
gene-LOC109644836|LOC109644836,0,0,0,0,0,0,0,0
gene-evpll|evpll,0,0,0,0,0,0,0,0
gene-LOC109644853|LOC109644853,0,0,0,0,0,0,0,0
gene-trnat-agu-19|trnat-agu,0,0,0,0,0,0,0,0
gene-trnat-agu-20|trnat-agu,0,0,0,0,0,0,0,0
gene-trnat-ugu-11|trnat-ugu,0,0,0,0,0,0,0,0
gene-trnat-agu-21|trnat-agu,0,0,0,0,0,0,0,0
gene-trnat-agu-22|trnat-agu,0,0,0,0,0,0,0,0
gene-LOC109644872|LOC109644872,0,0,0,0,0,0,0,0
gene-LOC109644873|LOC109644873,0,0,16,6,4,12,7,0
gene-LOC109644874|LOC109644874,0,0,0,5,0,0,0,0
gene-LOC109644878|LOC109644878,0,0,0,0,0,0,0,0
gene-LOC109644882|LOC109644882,0,0,0,2,0,0,0,2
gene-LOC109644884|LOC109644884,0,0,0,0,0,3,0,0
gene-LOC109644912|LOC109644912,0,0,0,0,0,0,0,2
gene-LOC109644918|LOC109644918,0,0,0,0,0,0,0,0
gene-LOC109644919|LOC109644919,0,3,0,0,0,0,0,0
gene-arx|arx,0,0,0,0,5,0,5,0
gene-LOC109644932|LOC109644932,0,0,0,0,0,0,0,0
gene-LOC109644947|LOC109644947,0,0,0,0,0,0,0,0
gene-trpm1|trpm1,0,0,0,0,0,0,0,0
gene-LOC109644951|LOC109644951,0,0,5,12,0,0,0,15
gene-LOC109644950|LOC109644950,0,0,0,0,0,0,0,4
gene-LOC109644954|LOC109644954,0,0,0,2,0,0,0,0
gene-LOC109644955|LOC109644955,0,0,0,0,0,0,0,0
gene-LOC109644964|LOC109644964,0,0,0,0,0,0,0,0
gene-LOC109644969|LOC109644969,0,0,0,0,0,0,0,10
gene-LOC109644970|LOC109644970,0,0,0,0,0,0,0,0
gene-LOC109644976|LOC109644976,0,0,5,0,0,0,0,0
gene-trnat-ugu-12|trnat-ugu,0,0,0,0,0,0,0,0
gene-trnas-cga-8|trnas-cga,0,0,0,0,0,0,0,0
gene-LOC109644980|LOC109644980,0,7,4,0,0,4,0,0
gene-LOC109644983|LOC109644983,0,8,2,5,5,1,5,0
gene-LOC109644986|LOC109644986,0,0,0,0,0,0,0,0
gene-LOC109644991|LOC109644991,0,0,0,0,0,0,0,0
gene-LOC109644997|LOC109644997,0,0,0,0,0,0,0,0
gene-LOC109644999|LOC109644999,0,0,0,0,0,0,0,0
gene-LOC109645003|LOC109645003,0,0,0,0,0,0,0,0
gene-LOC109645000|LOC109645000,0,0,0,0,0,0,0,0
gene-LOC109645004|LOC109645004,0,0,0,0,0,0,0,0
gene-LOC109645010|LOC109645010,0,0,0,0,0,0,0,0
gene-LOC109645012|LOC109645012,0,0,0,0,0,0,0,0
gene-LOC109645015|LOC109645015,0,0,4,0,0,0,0,0
gene-LOC109645019|LOC109645019,0,0,4,0,0,0,0,0
gene-myo7a|myo7a,0,0,0,0,0,0,5,0
gene-LOC109645036|LOC109645036,0,0,0,0,0,0,0,0
gene-LOC109645038|LOC109645038,0,0,0,0,0,0,0,0
gene-LOC109645049|LOC109645049,0,5,4,3,8,3,4,0
gene-LOC109645053|LOC109645053,0,0,0,0,0,0,0,0
gene-LOC109645056|LOC109645056,0,0,0,0,0,0,0,4
gene-nsl1|nsl1,0,0,16,0,0,5,0,10
gene-LOC109645081|LOC109645081,0,0,0,0,0,0,0,0
gene-LOC109645086|LOC109645086,0,0,0,0,0,0,6,93
gene-LOC109645087|LOC109645087,0,0,0,0,0,0,0,0
gene-LOC109645097|LOC109645097,0,0,0,0,0,0,0,0
gene-LOC109645096|LOC109645096,0,0,0,0,0,0,0,0
gene-LOC109645099|LOC109645099,0,0,0,0,0,0,0,0
gene-LOC109645100|LOC109645100,0,0,0,0,0,0,0,0
gene-LOC109645103|LOC109645103,0,0,0,0,5,0,0,0
gene-LOC109645104|LOC109645104,0,0,0,0,0,0,0,0
gene-LOC109645107|LOC109645107,0,0,0,0,0,0,0,0
gene-LOC109645112|LOC109645112,0,0,0,0,0,0,0,0
gene-LOC109645118|LOC109645118,0,0,0,0,0,0,0,0
gene-LOC109645119|LOC109645119,0,0,0,5,0,0,0,0
gene-LOC109645128|LOC109645128,0,0,0,0,3,0,0,0
gene-LOC109645134|LOC109645134,0,0,0,0,0,0,0,0
gene-LOC109645144|LOC109645144,0,0,0,0,0,0,0,0
gene-LOC109645154|LOC109645154,0,0,0,0,0,0,0,0
gene-LOC109645169|LOC109645169,0,0,0,0,0,0,0,0
gene-LOC109645171|LOC109645171,0,0,0,0,0,0,0,0
gene-LOC109645182|LOC109645182,0,0,0,0,0,0,0,0
gene-LOC109645183|LOC109645183,0,0,0,0,0,0,0,0
gene-LOC109645190|LOC109645190,0,0,5,2,0,2,0,0
gene-LOC109645191|LOC109645191,0,0,0,0,0,0,0,0
gene-LOC109645197|LOC109645197,0,0,8,0,3,0,6,10
gene-LOC109645217|LOC109645217,0,0,0,0,0,0,0,0
gene-LOC109645218|LOC109645218,0,0,0,0,0,0,0,0
gene-LOC109645224|LOC109645224,0,0,0,3,9,0,0,0
gene-LOC109645225|LOC109645225,0,0,0,0,0,0,0,2
gene-LOC109645226|LOC109645226,0,0,0,0,0,0,0,0
gene-cfap77|cfap77,0,0,5,0,0,0,0,0
gene-LOC109645237|LOC109645237,0,0,4,0,0,0,0,0
gene-LOC109645239|LOC109645239,0,0,0,0,0,0,0,4
gene-LOC109645241|LOC109645241,0,0,0,0,0,0,0,8
gene-LOC109645246|LOC109645246,0,0,0,12,0,0,0,8
gene-LOC109645247|LOC109645247,0,3,0,0,0,0,0,0
gene-trnan-guu-12|trnan-guu,0,0,0,0,0,0,0,0
gene-trnan-guu-13|trnan-guu,0,0,0,0,0,0,0,0
gene-trnan-guu-14|trnan-guu,0,0,0,0,0,0,0,0
gene-LOC109645258|LOC109645258,0,0,0,0,0,0,0,0
gene-ostn|ostn,0,0,0,0,0,0,0,0
gene-LOC109645271|LOC109645271,0,0,0,0,0,0,0,0
gene-LOC109645272|LOC109645272,0,0,0,0,0,0,0,0
gene-LOC109645274|LOC109645274,0,0,3,0,0,0,0,0
gene-LOC109645286|LOC109645286,0,0,0,0,0,0,0,0
gene-LOC109645296|LOC109645296,0,0,0,0,0,0,0,0
gene-LOC109645297|LOC109645297,0,0,0,0,0,0,0,0
gene-trnas-cga-9|trnas-cga,0,0,0,0,0,0,0,0
gene-LOC109645303|LOC109645303,0,0,0,0,0,0,0,0
gene-LOC109645304|LOC109645304,0,0,0,0,0,0,0,0
gene-LOC109645308|LOC109645308,0,0,0,0,0,0,0,0
gene-LOC109645312|LOC109645312,0,0,0,0,0,0,0,0
gene-LOC109645309|LOC109645309,0,0,0,0,0,0,0,0
gene-LOC109645315|LOC109645315,0,0,0,0,0,0,0,5
gene-LOC109645326|LOC109645326,0,0,0,0,0,0,0,0
gene-LOC109645333|LOC109645333,0,7,0,0,0,0,0,0
gene-LOC109645338|LOC109645338,0,6,0,15,10,0,0,0
gene-LOC109645339|LOC109645339,0,0,0,0,0,0,0,0
gene-olig1|olig1,0,0,0,0,0,0,0,0
gene-LOC109645345|LOC109645345,0,0,0,0,0,0,0,0
gene-LOC109645350|LOC109645350,0,0,0,0,0,7,0,0
gene-LOC109645352|LOC109645352,0,0,0,0,0,0,0,0
gene-LOC109645363|LOC109645363,0,0,0,0,0,0,0,0
gene-LOC109645377|LOC109645377,0,0,0,0,0,0,0,0
gene-LOC109645384|LOC109645384,0,0,0,0,0,0,0,0
gene-LOC109645385|LOC109645385,0,0,0,0,0,0,0,0
gene-LOC109645392|LOC109645392,0,0,0,0,0,0,5,10
gene-LOC109645415|LOC109645415,0,0,0,0,0,0,0,0
gene-LOC109645416|LOC109645416,0,0,0,0,0,0,0,0
gene-LOC109645426|LOC109645426,0,0,0,0,0,0,0,3
gene-LOC109645429|LOC109645429,0,0,3,0,0,0,0,0
gene-LOC109645431|LOC109645431,0,0,0,0,0,0,0,0
gene-LOC109645445|LOC109645445,0,8,15,0,11,8,8,29
gene-LOC109645450|LOC109645450,0,0,0,0,0,0,3,0
gene-LOC109645455|LOC109645455,0,0,0,0,0,0,0,0
gene-LOC109645459|LOC109645459,0,0,0,0,0,0,0,0
gene-trnat-ugu-13|trnat-ugu,0,0,0,0,0,0,0,0
gene-trnat-ugu-14|trnat-ugu,0,0,0,0,0,0,0,0
gene-trnat-ugu-15|trnat-ugu,0,0,0,0,0,0,0,0
gene-trnat-ugu-16|trnat-ugu,0,0,0,0,0,0,0,0
gene-LOC109645460|LOC109645460,0,0,0,0,0,0,0,0
gene-LOC109645472|LOC109645472,0,0,0,0,0,0,0,0
gene-LOC109645478|LOC109645478,0,5,0,0,0,0,0,18
gene-LOC109645479|LOC109645479,0,0,0,0,0,0,0,0
gene-LOC109645486|LOC109645486,0,0,0,0,0,0,0,0
gene-LOC109645498|LOC109645498,0,0,0,0,0,0,0,0
gene-LOC109645497|LOC109645497,0,0,0,0,0,0,0,0
gene-LOC109645499|LOC109645499,0,0,0,0,0,0,0,0
gene-LOC109645502|LOC109645502,0,0,0,0,0,0,0,0
gene-LOC109645506|LOC109645506,0,0,0,0,0,0,0,0
gene-LOC109645511|LOC109645511,0,0,0,0,0,0,0,0
gene-LOC109645517|LOC109645517,0,0,0,0,0,0,0,0
gene-LOC109645527|LOC109645527,0,0,5,0,0,0,0,0
gene-LOC109645528|LOC109645528,0,3,0,0,0,0,0,0
gene-LOC109645538|LOC109645538,0,0,0,0,0,0,0,0
gene-LOC109645540|LOC109645540,0,0,0,0,0,0,0,0
gene-trnal-uaa-5|trnal-uaa,0,0,0,0,0,0,0,0
gene-LOC109645549|LOC109645549,0,0,0,0,0,0,0,0
gene-LOC109645563|LOC109645563,0,0,0,0,0,0,0,0
gene-LOC109645572|LOC109645572,0,0,0,0,0,0,0,0
gene-LOC109645576|LOC109645576,0,3,0,0,0,0,0,0
gene-LOC109645591|LOC109645591,0,7,34,0,0,0,0,0
gene-LOC109645608|LOC109645608,0,0,0,0,0,9,0,0
gene-LOC109645609|LOC109645609,0,0,0,0,0,0,0,0
gene-LOC109645614|LOC109645614,0,3,11,3,0,2,2,0
gene-LOC109645623|LOC109645623,0,0,0,0,0,0,0,0
gene-LOC109645634|LOC109645634,0,0,0,0,0,0,0,0
gene-LOC109645646|LOC109645646,0,0,3,0,0,0,5,3
gene-LOC109645655|LOC109645655,0,0,0,0,0,0,0,0
gene-LOC109645659|LOC109645659,0,0,0,0,0,0,0,0
gene-LOC109645669|LOC109645669,0,0,0,0,0,0,0,0
gene-LOC109645673|LOC109645673,0,0,0,0,0,0,0,0
gene-LOC109645676|LOC109645676,0,0,0,0,0,0,0,0
gene-LOC109645682|LOC109645682,0,0,0,0,0,0,0,0
gene-LOC109645687|LOC109645687,0,0,0,0,4,0,0,0
gene-LOC109645693|LOC109645693,0,0,0,0,0,0,0,0
gene-LOC109645700|LOC109645700,0,0,0,0,0,0,0,0
gene-LOC109645709|LOC109645709,0,0,0,0,0,0,0,0
gene-LOC109645708|LOC109645708,0,0,0,0,0,0,0,0
gene-LOC109645707|LOC109645707,0,0,0,0,0,0,0,0
gene-LOC109645716|LOC109645716,0,0,0,0,0,0,0,0
gene-LOC109645722|LOC109645722,0,0,0,0,0,0,0,0
gene-LOC109645726|LOC109645726,0,0,0,0,0,0,0,0
gene-LOC109645737|LOC109645737,0,0,4,0,0,0,0,0
gene-LOC109645744|LOC109645744,0,0,0,0,0,0,0,0
gene-LOC109645746|LOC109645746,0,0,0,0,0,0,0,0
gene-LOC109645749|LOC109645749,0,0,5,0,0,0,0,0
gene-LOC109645757|LOC109645757,0,3,0,13,5,6,0,9
gene-LOC109645762|LOC109645762,0,0,0,0,0,0,0,0
gene-foxg1|foxg1,0,2,4,9,0,0,0,0
gene-LOC109645778|LOC109645778,0,0,0,0,0,0,0,0
gene-LOC109645781|LOC109645781,0,0,0,0,0,0,0,0
gene-LOC109645787|LOC109645787,0,0,0,0,0,0,0,0
gene-LOC109645789|LOC109645789,0,0,0,0,0,0,0,0
gene-LOC109645791|LOC109645791,0,0,0,0,0,0,0,0
gene-LOC109645799|LOC109645799,0,0,0,0,0,0,0,0
gene-LOC109645809|LOC109645809,0,0,0,0,3,3,0,4
gene-LOC109645810|LOC109645810,0,0,0,0,0,0,0,0
gene-fbxo16|fbxo16,0,0,0,0,0,0,0,0
gene-LOC109645824|LOC109645824,0,0,0,0,0,0,0,0
gene-LOC109645823|LOC109645823,0,0,0,0,0,0,0,0
gene-LOC109645832|LOC109645832,0,0,0,0,0,0,0,0
gene-LOC109645837|LOC109645837,0,0,0,3,0,0,0,0
gene-LOC109645842|LOC109645842,0,0,0,0,3,0,0,0
gene-LOC109645845|LOC109645845,0,0,0,0,0,0,0,2
gene-LOC109645853|LOC109645853,0,0,0,0,0,0,0,0
gene-LOC109645874|LOC109645874,0,0,0,0,0,0,0,0
gene-LOC109645878|LOC109645878,0,0,0,0,0,0,0,0
gene-LOC109645885|LOC109645885,0,0,0,0,0,0,0,6
gene-LOC109645886|LOC109645886,0,0,4,0,0,0,3,3
gene-LOC109645889|LOC109645889,0,0,3,4,0,0,0,0
gene-LOC109645896|LOC109645896,0,0,0,0,0,0,0,0
gene-LOC109645899|LOC109645899,0,0,0,6,0,0,0,2
gene-LOC109645905|LOC109645905,0,7,0,11,0,0,0,4
gene-LOC109645920|LOC109645920,0,0,0,0,0,0,0,0
gene-LOC109645921|LOC109645921,0,0,0,0,0,0,0,0
gene-LOC109645924|LOC109645924,0,0,0,0,0,0,0,0
gene-nog|nog,0,3,3,0,3,3,0,0
gene-LOC109645934|LOC109645934,0,0,0,0,0,0,0,0
gene-LOC109645943|LOC109645943,0,0,0,2,0,0,0,0
gene-LOC109645948|LOC109645948,0,0,0,0,0,2,0,0
gene-LOC109645949|LOC109645949,0,0,6,0,0,0,15,5
gene-LOC109645950|LOC109645950,0,0,0,0,0,0,0,0
gene-LOC109645952|LOC109645952,0,0,0,0,0,0,0,0
gene-LOC109645956|LOC109645956,0,0,0,3,0,3,1,0
gene-LOC109645959|LOC109645959,0,0,0,0,0,0,0,5
gene-LOC109645983|LOC109645983,0,0,0,5,5,3,0,8
gene-LOC109645991|LOC109645991,0,0,8,7,0,0,5,3
gene-mppe1|mppe1,0,0,0,0,0,0,0,0
gene-LOC109646017|LOC109646017,0,0,0,0,0,0,0,0
gene-LOC109646019|LOC109646019,0,0,0,0,0,0,0,0
gene-LOC109646027|LOC109646027,0,4,12,0,71,0,27,16
gene-LOC109646026|LOC109646026,0,0,0,0,0,0,0,0
gene-trnam-cau-17|trnam-cau,0,0,0,0,0,0,0,0
gene-LOC109646031|LOC109646031,0,0,0,6,0,0,0,2
gene-LOC109646040|LOC109646040,0,0,0,0,0,0,0,0
gene-LOC109646054|LOC109646054,0,0,5,11,0,0,0,0
gene-frmd7|frmd7,0,0,0,0,0,0,0,0
gene-LOC109646066|LOC109646066,0,0,0,0,0,0,0,0
gene-LOC109646088|LOC109646088,0,0,0,0,0,0,0,0
gene-LOC109646091|LOC109646091,0,0,0,0,0,0,2,0
gene-LOC109646095|LOC109646095,0,0,0,0,0,0,0,0
gene-LOC109646099|LOC109646099,0,6,0,0,0,0,0,0
gene-LOC109646102|LOC109646102,0,0,4,0,0,0,0,4
gene-LOC109646111|LOC109646111,0,0,0,3,0,0,0,0
gene-LOC109646117|LOC109646117,0,0,0,0,0,0,0,0
gene-LOC109646159|LOC109646159,0,0,3,5,0,0,0,5
gene-LOC109646164|LOC109646164,0,0,0,0,0,0,0,0
gene-LOC109646165|LOC109646165,0,0,0,0,0,0,0,0
gene-LOC109646178|LOC109646178,0,0,0,0,0,0,0,0
