gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,14,17,16,0,12,8,0,0
gene-st13|st13,2625,2117,3174,2814,2660,2588,2685,6470
gene-rbx1|rbx1,1268,885,1355,1114,1031,880,1112,1278
gene-LOC109643627|LOC109643627,48,58,34,22,13,24,39,18
gene-wdr93|wdr93,0,0,0,0,0,0,0,0
gene-LOC109643633|LOC109643633,576,544,724,413,672,440,326,242
gene-LOC109643634|LOC109643634,244,180,437,149,248,210,296,511
gene-LOC109643635|LOC109643635,22,9,24,12,32,27,46,98
gene-LOC109643637|LOC109643637,0,0,0,0,0,0,0,0
gene-LOC109643640|LOC109643640,2119,1697,1887,1980,1785,1665,2011,2233
gene-pigf|pigf,306,248,325,365,212,231,265,442
gene-cript|cript,314,255,307,186,264,254,298,615
gene-msh2|msh2,15,21,14,0,19,8,5,5
gene-LOC109643643|LOC109643643,0,0,0,0,0,0,0,0
gene-LOC109643644|LOC109643644,179,164,427,86,188,228,388,549
gene-LOC109643646|LOC109643646,5,0,0,5,0,0,0,0
gene-LOC109643648|LOC109643648,168,118,210,209,206,103,146,182
gene-LOC109643649|LOC109643649,6,6,4,7,0,5,9,0
gene-nutf2|nutf2,418,324,461,264,341,400,455,704
gene-edc4|edc4,385,365,502,291,369,325,377,462
gene-eml6|eml6,0,0,0,0,0,7,11,0
gene-LOC109643653|LOC109643653,58,70,90,73,78,67,75,154
gene-LOC109643655|LOC109643655,16,44,56,11,25,19,51,85
gene-LOC109643654|LOC109643654,139,109,98,132,127,76,111,156
gene-yipf6|yipf6,1140,956,2103,1483,1225,1330,1727,4845
gene-LOC109643656|LOC109643656,16,13,77,101,39,15,18,67
gene-LOC109643662|LOC109643662,0,0,5,0,0,0,0,0
gene-LOC109643659|LOC109643659,12,6,21,13,11,5,12,27
gene-LOC109643661|LOC109643661,0,0,3,0,0,0,0,0
gene-LOC109643663|LOC109643663,943,1064,1678,831,1099,776,931,1538
gene-LOC109643664|LOC109643664,12,11,20,27,10,21,0,13
gene-LOC109643665|LOC109643665,37,32,117,31,58,38,47,87
gene-ins|ins,86,144,0,0,0,0,73,0
gene-LOC109643667|LOC109643667,0,0,11,4,12,0,5,33
gene-LOC109643666|LOC109643666,32,41,25,41,23,43,44,18
gene-LOC109643672|LOC109643672,38398,33995,34276,36011,29819,30842,36992,33661
gene-LOC109643670|LOC109643670,560,435,433,333,469,450,483,484
gene-LOC109643671|LOC109643671,692,580,1056,658,919,723,972,1682
gene-LOC109643674|LOC109643674,9,6,23,16,4,18,28,33
gene-LOC109643673|LOC109643673,90,97,136,41,105,95,101,66
gene-LOC109643676|LOC109643676,3,9,4,6,0,0,0,8
gene-eif6|eif6,1275,1220,1449,1324,1632,1733,1500,1390
gene-LOC109643678|LOC109643678,83,45,31,41,36,34,41,18
gene-LOC109643681|LOC109643681,76,84,101,63,66,76,71,129
gene-LOC109643680|LOC109643680,143,147,289,143,124,114,95,179
gene-LOC109643682|LOC109643682,3,0,0,0,0,0,0,0
gene-LOC109643684|LOC109643684,82,86,191,77,110,78,128,274
gene-LOC109643683|LOC109643683,61,51,96,110,64,46,107,270
gene-LOC109643685|LOC109643685,553,401,618,390,472,382,518,985
gene-LOC109643687|LOC109643687,5,0,0,0,0,0,0,0
gene-LOC109643690|LOC109643690,57,70,120,97,48,103,143,161
gene-LOC109643692|LOC109643692,583,478,535,415,580,396,497,594
gene-LOC109643693|LOC109643693,277,276,330,366,315,243,348,427
gene-LOC109643694|LOC109643694,553,585,930,654,712,642,509,1145
gene-LOC109643695|LOC109643695,27,23,18,37,16,24,20,12
gene-LOC109643696|LOC109643696,1560,1113,1047,1264,978,1168,1197,1661
gene-LOC109643698|LOC109643698,176,210,258,162,247,172,204,172
gene-LOC109643704|LOC109643704,190,266,377,247,286,172,202,366
gene-olah|olah,54,41,66,43,52,41,46,80
gene-LOC109643702|LOC109643702,0,4,16,5,0,4,7,8
gene-LOC109643705|LOC109643705,116,107,80,43,84,112,76,57
gene-snapc4|snapc4,263,196,223,98,171,231,293,440
gene-card9|card9,50,42,96,23,116,45,45,68
gene-LOC109643708|LOC109643708,0,0,0,0,6,0,0,0
gene-LOC109643707|LOC109643707,54,41,92,64,57,52,38,103
gene-LOC109643710|LOC109643710,98,84,49,84,62,71,90,99
gene-LOC109643711|LOC109643711,310,183,661,303,294,277,370,637
gene-LOC109643712|LOC109643712,231,236,212,82,215,192,203,232
gene-LOC109643714|LOC109643714,219,122,270,146,221,137,167,302
gene-ccnt1|ccnt1,203,128,123,95,147,137,116,107
gene-kansl2|kansl2,614,403,464,327,544,442,418,628
gene-LOC109643719|LOC109643719,0,0,0,0,0,0,0,0
gene-LOC109643717|LOC109643717,10,6,12,13,9,6,8,7
gene-LOC109643718|LOC109643718,152,87,146,125,170,135,130,181
gene-trap1|trap1,806,673,770,526,998,844,782,955
gene-LOC109643720|LOC109643720,186,155,204,214,217,207,208,301
gene-LOC109643721|LOC109643721,4338,5669,3282,3966,4835,5306,7295,4931
gene-ldah|ldah,28,10,103,10,41,16,24,111
gene-LOC109643723|LOC109643723,0,3,4,0,0,0,0,0
gene-LOC109643724|LOC109643724,652,474,423,284,407,352,348,499
gene-LOC109643725|LOC109643725,29,34,14,12,17,34,27,22
gene-LOC109643726|LOC109643726,0,0,0,0,0,0,0,0
gene-LOC109643728|LOC109643728,0,0,3,0,0,0,0,0
gene-LOC109643729|LOC109643729,40,39,61,48,46,81,63,79
gene-LOC109643730|LOC109643730,16,8,0,0,0,7,10,7
gene-foxk1|foxk1,315,399,433,150,357,279,428,709
gene-LOC109643731|LOC109643731,830,907,779,632,769,612,844,789
gene-gpank1|gpank1,120,73,111,78,74,96,110,146
gene-mdm2|mdm2,251,212,509,229,189,232,377,641
gene-LOC109643734|LOC109643734,508,768,743,577,574,612,634,664
gene-LOC109643739|LOC109643739,421,368,332,286,322,329,378,591
gene-LOC109643740|LOC109643740,70,66,75,37,69,104,134,202
gene-LOC109643742|LOC109643742,0,0,0,0,0,0,0,0
gene-LOC109643741|LOC109643741,15,20,20,6,30,12,16,0
gene-fam102b|fam102b,101,97,154,113,83,100,115,98
gene-henmt1|henmt1,5,0,0,0,0,0,0,0
gene-LOC109643743|LOC109643743,0,0,0,0,0,0,0,0
gene-LOC109643746|LOC109643746,1085,833,1174,1056,924,1076,1641,2182
gene-LOC109643747|LOC109643747,3428,2797,3672,2943,3620,2781,3740,5084
gene-LOC109643748|LOC109643748,647,608,463,349,569,600,865,658
gene-LOC109643749|LOC109643749,26,9,18,29,19,8,33,35
gene-LOC109643750|LOC109643750,62,57,54,35,94,104,196,158
gene-LOC109643751|LOC109643751,6,8,6,0,12,6,3,11
gene-LOC109643752|LOC109643752,171,141,478,149,232,100,359,382
gene-LOC109643753|LOC109643753,71,77,184,50,74,49,64,52
gene-LOC109643754|LOC109643754,192,169,198,178,162,132,208,257
gene-arrb2|arrb2,490,485,554,258,512,441,552,558
gene-LOC109643758|LOC109643758,131,134,220,202,118,146,110,181
gene-LOC109643760|LOC109643760,243,481,789,2219,199,463,1041,1786
gene-cunhxorf21|cunhxorf21,22,11,78,6,36,35,26,25
gene-LOC109643762|LOC109643762,35,28,53,33,58,0,39,21
gene-LOC109643763|LOC109643763,0,0,0,0,0,0,0,0
gene-gata3|gata3,7,8,13,4,19,13,21,19
gene-LOC109643765|LOC109643765,28,39,44,22,35,34,39,30
gene-LOC109643766|LOC109643766,397,437,525,519,373,473,523,364
gene-LOC109643774|LOC109643774,546,492,678,324,526,523,568,477
gene-mrpl19|mrpl19,376,279,399,297,328,272,369,519
gene-LOC109643776|LOC109643776,56,60,125,188,70,55,63,136
gene-orc1|orc1,11,11,30,0,14,13,15,0
gene-efemp2|efemp2,82,107,174,108,91,99,74,138
gene-fibp|fibp,107,78,137,21,111,112,246,170
gene-ccdc85b|ccdc85b,29,31,46,15,24,32,42,78
gene-tango6|tango6,316,176,356,152,375,258,279,347
gene-LOC109643785|LOC109643785,84,67,56,98,80,48,63,90
gene-LOC109643788|LOC109643788,37,43,60,31,61,29,32,48
gene-amdhd1|amdhd1,525,544,586,461,475,590,915,877
gene-snrpf|snrpf,139,87,193,67,191,93,97,124
gene-ntn4|ntn4,81,65,72,138,46,54,44,103
gene-LOC109643794|LOC109643794,21,18,25,8,29,7,11,3
gene-LOC109643793|LOC109643793,253,210,170,73,273,226,239,250
gene-LOC109643795|LOC109643795,30,26,31,12,31,25,38,39
gene-mpc2|mpc2,3610,2270,2498,1763,1854,2256,2968,3414
gene-rpl24|rpl24,25097,18861,22811,23993,21110,19727,24017,28215
gene-cep97|cep97,94,119,208,118,120,119,164,274
gene-LOC109643800|LOC109643800,2319,1761,2417,2061,2521,1532,1530,2310
gene-LOC109643801|LOC109643801,177,166,92,94,75,83,76,85
gene-LOC109643802|LOC109643802,234,255,135,119,164,116,147,205
gene-actr2|actr2,1569,1418,2560,1211,2130,1233,1529,2011
gene-LOC109643803|LOC109643803,125,135,93,52,117,99,111,63
gene-LOC109643806|LOC109643806,34,29,44,0,0,0,0,0
gene-LOC109643805|LOC109643805,149,103,182,214,150,112,179,169
gene-LOC109643808|LOC109643808,0,0,0,4,0,0,0,5
gene-LOC109643807|LOC109643807,469,445,602,333,653,684,610,606
gene-LOC109643809|LOC109643809,182,250,187,76,161,226,351,297
gene-kifc1|kifc1,37,15,46,9,55,17,39,15
gene-LOC109643812|LOC109643812,0,12,0,3,17,25,23,48
gene-ptpn23|ptpn23,366,359,470,220,415,318,449,767
gene-LOC109643816|LOC109643816,0,0,0,0,2,0,0,0
gene-ttc16|ttc16,332,195,265,181,322,259,350,506
gene-slc2a8|slc2a8,387,375,576,344,452,263,377,424
gene-LOC109643814|LOC109643814,136,138,215,87,144,128,150,204
gene-LOC109643818|LOC109643818,57,59,57,73,85,80,63,50
gene-LOC109643822|LOC109643822,729,504,562,266,735,536,537,531
gene-LOC109643825|LOC109643825,0,0,0,0,0,0,0,0
gene-LOC109643826|LOC109643826,73,79,67,45,55,28,24,18
gene-rab10|rab10,1409,994,1656,797,1733,1182,1363,1899
gene-LOC109643827|LOC109643827,3,3,11,3,8,0,6,12
gene-LOC109643829|LOC109643829,0,0,13,0,0,0,0,0
gene-slc39a14|slc39a14,167,141,183,166,171,145,137,347
gene-ascc2|ascc2,219,208,372,137,316,242,255,341
gene-thoc3|thoc3,119,82,145,80,157,98,143,245
gene-rnaseh1|rnaseh1,175,151,132,64,149,134,64,129
gene-rps7|rps7,12639,10655,13174,13937,10073,9305,13041,14944
gene-LOC109643835|LOC109643835,1051,661,724,507,746,824,739,754
gene-LOC109643842|LOC109643842,16,0,6,0,0,0,0,0
gene-LOC109643847|LOC109643847,138,87,115,61,137,113,125,147
gene-tmem251|tmem251,199,147,185,117,128,177,264,426
gene-LOC109643849|LOC109643849,103,75,120,54,73,85,56,112
gene-LOC109643844|LOC109643844,227,192,363,225,279,258,356,458
gene-LOC109643850|LOC109643850,233,229,331,205,252,256,319,508
gene-LOC109643853|LOC109643853,98,89,155,33,67,98,106,297
gene-LOC109643852|LOC109643852,48,45,62,58,31,40,57,55
gene-LOC109643854|LOC109643854,49,37,40,21,59,34,42,50
gene-nup43|nup43,60,70,48,33,72,55,33,60
gene-pcmt1|pcmt1,1164,943,1157,769,824,1066,1086,1436
gene-lrp11|lrp11,829,926,624,876,806,940,885,578
gene-LOC109643859|LOC109643859,139,115,148,138,69,167,161,239
gene-LOC109643855|LOC109643855,73,73,100,48,42,72,71,140
gene-LOC109643860|LOC109643860,121,92,93,61,94,127,114,94
gene-trnak-cuu-14|trnak-cuu,0,0,0,0,0,0,0,0
gene-LOC109643862|LOC109643862,851,630,898,661,790,667,698,685
gene-rps16|rps16,17959,14903,16618,18140,14575,14086,16258,18290
gene-ndufaf6|ndufaf6,76,87,163,105,124,99,108,146
gene-wdr73|wdr73,92,99,90,80,95,91,74,105
gene-cunh8orf37|cunh8orf37,27,28,32,12,24,33,19,23
gene-LOC109643865|LOC109643865,33,41,251,129,43,86,78,88
gene-LOC109643869|LOC109643869,0,9,17,0,17,15,12,13
gene-sult6b1|sult6b1,0,10,13,11,2,0,5,0
gene-LOC109643870|LOC109643870,177,106,117,88,156,106,123,183
gene-LOC109643871|LOC109643871,20,23,20,0,13,16,31,0
gene-LOC109643874|LOC109643874,46,41,35,29,50,53,35,52
gene-LOC109643873|LOC109643873,47,65,86,113,37,49,62,109
gene-LOC109643872|LOC109643872,30,40,35,45,49,29,41,15
gene-LOC109643876|LOC109643876,14,8,58,16,20,10,20,42
gene-trnat-ugu-10|trnat-ugu,0,0,0,0,0,0,0,0
gene-vash2|vash2,133,122,135,55,82,89,71,105
gene-LOC109643879|LOC109643879,30,14,11,33,10,15,18,21
gene-LOC109643880|LOC109643880,56,42,53,28,33,45,59,36
gene-LOC109643882|LOC109643882,0,0,1,1,0,0,0,0
gene-LOC109643881|LOC109643881,26,0,0,0,0,0,0,0
gene-wdr78|wdr78,0,0,0,0,0,0,8,0
gene-atrip|atrip,85,42,87,39,89,63,96,71
gene-nudt13|nudt13,68,49,71,65,51,34,113,116
gene-rpp30|rpp30,339,221,285,263,230,238,309,276
gene-rnf139|rnf139,282,278,520,963,306,241,346,479
gene-tmem65|tmem65,452,418,601,398,432,389,464,617
gene-tatdn1|tatdn1,194,128,227,134,187,127,141,140
gene-ndufb9|ndufb9,837,627,940,690,642,535,592,814
gene-LOC109643899|LOC109643899,0,0,0,0,3,0,0,0
gene-LOC109643901|LOC109643901,407,350,453,183,390,363,438,580
gene-ppp4r3a|ppp4r3a,769,611,798,338,819,717,969,994
gene-stil|stil,73,46,56,37,78,27,32,29
gene-serpinc1|serpinc1,62292,68275,63990,59623,59678,59129,62265,59641
gene-LOC109643904|LOC109643904,92,124,158,226,78,86,105,73
gene-LOC109643909|LOC109643909,85,62,131,65,65,80,158,196
gene-rfx6|rfx6,0,0,0,5,0,0,0,0
gene-LOC109643910|LOC109643910,5,0,0,0,0,0,0,0
gene-LOC109643912|LOC109643912,213,144,159,241,103,126,134,141
gene-LOC109643914|LOC109643914,791,867,973,1093,810,970,1045,1715
gene-LOC109643913|LOC109643913,30,40,97,231,41,29,39,119
gene-LOC109643915|LOC109643915,363,258,547,444,414,320,368,687
gene-LOC109643916|LOC109643916,0,0,0,0,0,0,0,0
gene-LOC109643917|LOC109643917,160,83,84,54,77,170,177,122
gene-LOC109643919|LOC109643919,3,0,10,0,6,0,0,10
gene-adamts2|adamts2,62,78,47,68,101,75,74,76
gene-LOC109643921|LOC109643921,58,40,77,35,41,72,91,174
gene-LOC109643923|LOC109643923,0,0,0,0,0,0,0,0
gene-LOC109643924|LOC109643924,154,147,251,88,198,170,212,200
gene-LOC109643925|LOC109643925,78,74,79,100,62,61,94,183
gene-LOC109643926|LOC109643926,0,3,29,7,7,12,5,3
gene-LOC109643927|LOC109643927,18,19,46,0,43,16,24,46
gene-manf|manf,2042,1630,6940,2148,3630,2340,3321,14158
gene-rbm15b|rbm15b,193,231,327,306,135,154,272,401
gene-LOC109643930|LOC109643930,0,0,0,4,0,11,0,0
gene-LOC109643933|LOC109643933,25,0,16,0,0,7,15,56
gene-sugct|sugct,81,94,162,108,147,141,227,325
gene-LOC109643939|LOC109643939,24,22,17,11,14,19,0,13
gene-LOC109643941|LOC109643941,0,0,0,0,1,0,0,0
gene-ptgr2|ptgr2,323,269,200,195,209,176,138,91
gene-tmem62|tmem62,340,356,539,261,513,328,344,443
gene-LOC109643943|LOC109643943,0,8,0,0,0,11,4,0
gene-LOC109643948|LOC109643948,8,0,17,35,13,14,4,12
gene-cnn1|cnn1,0,0,17,72,9,11,7,11
gene-LOC109643946|LOC109643946,52,40,51,26,59,59,39,103
gene-acadl|acadl,354,350,496,295,229,230,362,370
gene-LOC109643953|LOC109643953,22,53,23,174,38,30,38,33
gene-lancl1|lancl1,415,287,324,241,391,260,193,110
gene-LOC109643951|LOC109643951,0,0,4,23,9,0,0,14
gene-oxnad1|oxnad1,163,132,272,271,179,119,231,285
gene-LOC109643954|LOC109643954,4,14,14,21,16,11,17,17
gene-LOC109643958|LOC109643958,683,604,589,508,565,509,583,696
gene-LOC109643957|LOC109643957,0,0,0,3,0,0,3,0
gene-LOC109643959|LOC109643959,79,97,141,105,62,108,193,145
gene-LOC109643960|LOC109643960,152,125,114,135,158,108,113,92
gene-LOC109643964|LOC109643964,259,281,334,251,345,358,411,530
gene-LOC109643965|LOC109643965,11,28,34,0,18,0,17,40
gene-hpgd|hpgd,397,328,312,287,169,299,423,344
gene-tmem214|tmem214,1985,2018,4701,3006,4408,1876,2138,5890
gene-LOC109643968|LOC109643968,1058,714,637,485,768,472,423,581
gene-LOC109643975|LOC109643975,408,325,579,352,414,440,498,554
gene-LOC109643977|LOC109643977,0,0,0,0,0,0,0,0
gene-slc23a1|slc23a1,0,0,0,5,0,0,0,39
gene-LOC109643979|LOC109643979,52,96,55,63,55,40,16,15
gene-LOC109643978|LOC109643978,0,11,9,8,0,0,0,0
gene-LOC109643980|LOC109643980,31,43,23,40,25,20,18,17
gene-neurod2|neurod2,0,15,10,71,0,15,16,0
gene-LOC109643982|LOC109643982,0,5,5,7,0,3,4,12
gene-LOC109643984|LOC109643984,5,4,7,0,0,0,0,5
gene-LOC109643987|LOC109643987,1393,1380,1037,1092,986,963,874,781
gene-LOC109643985|LOC109643985,327,288,341,212,271,276,307,323
gene-LOC109643986|LOC109643986,619,536,485,292,350,483,395,227
gene-LOC109643988|LOC109643988,12,18,1216,40,97,10,361,46
gene-ythdf2|ythdf2,846,715,1203,837,922,913,1062,1638
gene-LOC109643991|LOC109643991,68,23,32,74,0,8,55,42
gene-LOC109643993|LOC109643993,50,29,40,22,46,47,45,45
gene-dtd2|dtd2,6,0,29,0,14,0,23,44
gene-nubpl|nubpl,120,94,156,79,141,102,117,134
gene-arhgap44|arhgap44,0,0,0,0,11,0,0,15
gene-cntd1|cntd1,0,0,0,0,0,0,0,0
gene-LOC109643999|LOC109643999,395,348,438,320,398,233,174,220
gene-wnk4|wnk4,276,156,179,151,129,341,240,284
gene-LOC109644000|LOC109644000,5,0,0,0,0,0,0,12
gene-dyrk2|dyrk2,273,272,431,482,298,246,370,689
gene-LOC109644003|LOC109644003,0,0,17,8,0,6,8,14
gene-LOC109644004|LOC109644004,125,184,121,259,107,103,128,89
gene-LOC109644006|LOC109644006,314,512,539,679,253,302,378,226
gene-cunh12orf56|cunh12orf56,0,10,0,0,0,0,0,0
gene-LOC109644011|LOC109644011,2,2,0,0,0,0,0,2
gene-LOC109644008|LOC109644008,203,191,157,131,206,123,118,244
gene-LOC109644010|LOC109644010,10,19,28,10,9,12,15,12
gene-cwf19l1|cwf19l1,413,305,227,210,209,202,167,98
gene-LOC109644013|LOC109644013,111,103,96,81,118,119,167,194
gene-cunh10orf88|cunh10orf88,50,34,82,22,47,36,48,57
gene-LOC109644012|LOC109644012,27,20,32,0,18,14,20,45
gene-klf8|klf8,104,77,82,95,91,75,74,95
gene-LOC109644016|LOC109644016,36,29,153,31,86,34,62,77
gene-LOC109644018|LOC109644018,572,591,968,550,636,636,715,994
gene-cbr1|cbr1,4586,5043,2530,4487,2915,2783,3774,3190
gene-setd4|setd4,52,44,48,32,52,55,79,93
gene-cryzl1|cryzl1,113,113,139,39,136,95,157,136
gene-LOC109644024|LOC109644024,161,100,129,64,135,117,118,138
gene-tubgcp4|tubgcp4,102,80,83,63,84,55,39,58
gene-LOC109644026|LOC109644026,70,40,43,34,30,53,47,28
gene-LOC109644027|LOC109644027,282,248,242,218,229,238,208,228
gene-rars|rars,1136,856,1602,889,1216,1281,1919,2973
gene-LOC109644031|LOC109644031,668,538,853,420,665,518,684,1089
gene-LOC109644029|LOC109644029,159,136,124,90,147,108,83,104
gene-LOC109644032|LOC109644032,0,0,0,9,0,10,0,0
gene-LOC109644033|LOC109644033,57,79,34,30,72,77,83,34
gene-LOC109644034|LOC109644034,73,80,74,61,113,124,69,40
gene-LOC109644035|LOC109644035,144,99,133,96,90,81,137,150
gene-LOC109644037|LOC109644037,160,110,203,85,145,94,116,98
gene-psme3|psme3,249,219,798,631,451,323,391,804
gene-LOC109644038|LOC109644038,1894,1995,2599,2394,2796,2660,2809,3325
gene-g6pc|g6pc,3235,7227,4143,13683,5434,2674,3819,6045
gene-LOC109644040|LOC109644040,19,23,31,26,28,53,32,117
gene-LOC109644041|LOC109644041,393,374,316,286,341,253,244,362
gene-LOC109644044|LOC109644044,35,23,35,34,34,44,37,63
gene-dcp2|dcp2,878,660,736,676,815,756,1043,1434
gene-ythdc2|ythdc2,0,0,0,0,0,0,0,0
gene-tcerg1|tcerg1,334,233,343,130,345,246,302,317
gene-LOC109644047|LOC109644047,139,216,459,245,222,126,253,1044
gene-LOC109644049|LOC109644049,192,232,398,461,266,298,312,381
gene-dgkq|dgkq,48,51,69,37,53,16,40,59
gene-LOC109644052|LOC109644052,137,148,311,179,177,116,173,237
gene-LOC109644054|LOC109644054,1684,1347,1093,590,1307,1396,1434,1451
gene-shbg|shbg,19436,22893,26073,19261,21509,23697,20470,16009
gene-LOC109644055|LOC109644055,4,0,0,0,0,6,0,4
gene-LOC109644057|LOC109644057,596,479,668,547,641,450,428,585
gene-ctsl|ctsl,3723,3599,11207,5433,7053,4427,10267,9340
gene-LOC109644059|LOC109644059,498,452,871,523,678,485,693,1047
gene-LOC109644060|LOC109644060,65,78,157,43,81,41,57,129
gene-LOC109644061|LOC109644061,1276,901,796,592,1211,810,940,1083
gene-LOC109644064|LOC109644064,251,201,197,174,305,207,352,289
gene-LOC109644065|LOC109644065,27,25,27,31,26,10,11,31
gene-LOC109644062|LOC109644062,393,340,362,237,345,264,306,366
gene-LOC109644070|LOC109644070,0,0,0,10,0,0,0,8
gene-LOC109644068|LOC109644068,127,204,369,95,466,362,479,385
gene-LOC109644069|LOC109644069,145,248,117,427,201,127,135,95
gene-LOC109644072|LOC109644072,13,26,59,24,50,32,23,29
gene-eci2|eci2,1245,1221,1462,1048,1047,1038,1258,978
gene-LOC109644074|LOC109644074,11,10,13,0,7,6,7,0
gene-LOC109644073|LOC109644073,154,121,107,0,111,62,74,64
gene-LOC109644078|LOC109644078,0,0,0,0,0,0,6,0
gene-LOC109644080|LOC109644080,1023,792,1017,667,1088,773,819,1157
gene-LOC109644081|LOC109644081,6,9,18,14,21,9,36,0
gene-scfd1|scfd1,1070,820,1084,740,1184,1133,1240,1592
gene-LOC109644084|LOC109644084,164,166,178,79,159,121,186,197
gene-cunh11orf98|cunh11orf98,405,362,534,260,462,276,274,425
gene-LOC109644089|LOC109644089,0,6,3,0,0,0,0,6
gene-trnag-ucc-8|trnag-ucc,0,0,0,0,0,0,0,0
gene-LOC109644088|LOC109644088,41,49,75,38,98,41,37,66
gene-LOC109644090|LOC109644090,6,3,0,2,0,0,0,3
gene-LOC109644095|LOC109644095,152,179,274,92,159,242,348,405
gene-LOC109644093|LOC109644093,0,9,0,7,0,0,0,8
gene-LOC109644097|LOC109644097,458,368,440,197,392,353,405,519
gene-LOC109644098|LOC109644098,131,89,66,60,75,102,119,108
gene-LOC109644096|LOC109644096,12,4,19,15,7,9,14,21
gene-LOC109644099|LOC109644099,439,310,557,476,460,406,510,414
gene-LOC109644100|LOC109644100,0,0,0,0,0,3,0,0
gene-LOC109644103|LOC109644103,39,19,21,9,23,21,27,67
gene-ing3|ing3,1520,1268,997,703,1272,1178,1193,1125
gene-LOC109644105|LOC109644105,5,3,4,5,0,5,0,40
gene-LOC109644106|LOC109644106,7,6,27,7,16,19,17,43
gene-cunh7orf25|cunh7orf25,594,421,339,366,481,362,360,353
gene-LOC109644108|LOC109644108,123,105,98,69,79,91,125,154
gene-LOC109644111|LOC109644111,209,186,249,166,198,160,203,299
gene-LOC109644110|LOC109644110,32,50,108,23,72,41,80,54
gene-LOC109644112|LOC109644112,217,181,230,63,96,158,197,153
gene-LOC109644114|LOC109644114,2334,2100,7138,7337,2380,2083,6833,5847
gene-LOC109644113|LOC109644113,238,245,374,179,251,271,359,496
gene-LOC109644115|LOC109644115,0,0,0,0,0,0,0,0
gene-LOC109644116|LOC109644116,0,0,5,0,0,0,6,0
gene-LOC109644119|LOC109644119,0,0,10,0,0,0,0,0
gene-LOC109644117|LOC109644117,121447,173407,169347,142850,267224,236226,224212,170679
gene-LOC109644118|LOC109644118,26707,34690,24913,43036,103422,141292,104760,76790
gene-LOC109644122|LOC109644122,40,45,91,7,91,39,50,48
gene-LOC109644123|LOC109644123,11276,13588,95463,28812,58680,12955,27402,41461
gene-LOC109644124|LOC109644124,3216,3282,2262,1943,3624,3659,2512,842
gene-ccdc152|ccdc152,16,32,24,16,24,46,12,12
gene-LOC109644127|LOC109644127,130,153,126,175,131,179,152,95
gene-LOC109644128|LOC109644128,172,119,119,77,139,135,101,78
gene-LOC109644130|LOC109644130,16,17,11,21,0,6,12,12
gene-LOC109644131|LOC109644131,8,27,61,25,31,37,25,22
gene-LOC109644132|LOC109644132,26,29,28,37,25,24,28,25
gene-LOC109644135|LOC109644135,313,320,382,354,282,299,410,555
gene-mettl21a|mettl21a,250,207,368,343,187,200,270,435
gene-LOC109644137|LOC109644137,157,126,373,155,229,134,205,392
gene-LOC109644142|LOC109644142,12,16,11,0,19,0,6,0
gene-tsfm|tsfm,64,61,122,37,93,51,54,51
gene-endou|endou,115508,84667,75689,109511,91528,100461,108380,99406
gene-LOC109644143|LOC109644143,294,303,493,363,363,336,610,1007
gene-LOC109644144|LOC109644144,56,89,160,109,109,64,99,195
