gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392
gene-npepps,311,219,325,218,260
gene-npff,2,0,0,0,0
gene-npffr2,0,0,0,2,2
gene-nphp1,8,10,0,4,2
gene-nphp3,46,19,22,13,14
gene-nphp4,8,2,4,1,11
gene-nphs1,35,47,45,18,65
gene-nphs2,0,0,0,0,0
gene-npl,293,235,477,181,266
gene-npm3,49,40,41,13,68
gene-npnt,4,12,2,8,6
gene-nppc,0,0,0,0,2
gene-npr2,2068,2534,2685,1327,2967
gene-npr3,8,10,10,16,14
gene-nprl2,112,102,155,80,86
gene-nprl3,60,56,67,39,52
gene-nptx2,0,0,0,0,0
gene-npy2r,0,0,0,0,0
gene-nqo1,4,0,2,0,0
gene-nr1d2,89,78,157,121,85
gene-nr1h3,492,449,583,252,552
gene-nr1h4,498,630,489,640,470
gene-nr2c2,47,81,122,64,38
gene-nr2c2ap,34,29,23,17,41
gene-nr2e1,43,17,44,33,32
gene-nr2f1,287,231,186,87,238
gene-nr3c1,419,414,275,244,350
gene-nr3c2,90,86,48,71,69
gene-nr4a2,0,0,0,0,0
gene-nr4a3,0,8,5,171,4
gene-nr6a1,4,10,3,16,2
gene-nrap,0,0,0,0,2
gene-nrarp,177,193,307,214,146
gene-nrbf2,132,61,151,86,131
gene-nrbp1,264,256,375,281,276
gene-nrdc,54,54,142,61,144
gene-nrde2,64,58,42,18,92
gene-nrf1,57,23,18,32,41
gene-nrg4,2,0,1,0,0
gene-nrip1,409,313,310,379,423
gene-nrip2,10,18,8,5,20
gene-nrip3,0,0,0,0,0
gene-nrm,27,36,46,31,24
gene-nrn1,4,12,15,14,14
gene-nrp1,325,430,446,349,356
gene-nrp2,4,22,10,6,35
gene-nrsn1,0,2,0,0,0
gene-nsa2,13065,9431,9273,10742,10771
gene-nsd3,3,12,16,18,14
gene-nsdhl,89,77,137,148,54
gene-nsfl1c,285,178,416,198,404
gene-nsl1,0,2,9,2,0
gene-nsmaf,73,116,74,48,93
gene-nsmce1,28,12,15,7,28
gene-nsmce2,64,45,63,41,82
gene-nsmf,0,0,0,0,0
gene-nsrp1,182,108,109,46,140
gene-nsun2,107,137,167,95,129
gene-nsun4,10,12,22,2,6
gene-nsun5,78,73,61,72,71
gene-nsun6,96,118,77,54,84
gene-nt5c2,900,766,751,295,586
gene-nt5c3a,152,113,280,90,168
gene-nt5dc1,24,9,5,8,4
gene-nt5dc3,63,40,101,74,51
gene-nt5e,54,75,119,106,54
gene-nt5m,2,5,10,10,4
gene-ntan1,103,76,154,52,120
gene-ntf3,2,4,2,2,2
gene-ntmt1,33,32,178,142,76
gene-ntn1,269,381,338,233,333
gene-ntn4,44,26,34,73,27
gene-ntng1,0,0,0,0,0
gene-ntng2,2,2,6,0,2
gene-ntpcr,30,22,34,14,23
gene-ntrk1,0,0,0,2,0
gene-nts,0,0,0,2,0
gene-ntsr1,10,0,4,3,0
gene-nuak1,177,166,315,303,117
gene-nub1,549,419,410,336,435
gene-nubp1,64,55,91,41,86
gene-nubp2,280,190,611,221,356
gene-nubpl,70,46,76,48,69
gene-nucb2,2053,2477,5831,2449,3608
gene-nucks1,451,287,244,96,310
gene-nudc,324,258,677,502,458
gene-nudcd1,320,270,368,266,393
gene-nudcd2,3489,2826,3187,4063,3301
gene-nudcd3,173,147,314,482,162
gene-nudt1,26,26,35,42,40
gene-nudt12,429,335,285,274,332
gene-nudt13,34,29,47,31,27
gene-nudt14,16,18,40,4,30
gene-nudt15,104,56,96,54,83
gene-nudt18,34,34,50,29,43
gene-nudt19,77,41,46,28,42
gene-nudt2,330,182,316,114,283
gene-nudt21,139,114,139,74,183
gene-nudt22,65,37,46,13,75
gene-nudt3,273,227,367,164,318
gene-nudt5,220,197,461,170,230
gene-nudt6,209,189,176,119,198
gene-nudt7,15,14,23,6,26
gene-nudt8,76,152,132,100,115
gene-nudt9,213,197,382,197,219
gene-nufip2,26,31,97,258,27
gene-numa1,2,4,10,4,9
gene-numb,172,166,125,76,136
gene-nup133,52,60,51,30,95
gene-nup153,253,233,244,216,334
gene-nup155,75,78,101,38,133
gene-nup160,249,265,289,224,201
gene-nup188,133,105,119,28,166
gene-nup205,77,70,124,49,176
gene-nup210,42,42,49,18,103
gene-nup214,161,152,162,79,198
gene-nup35,11,7,19,14,18
gene-nup37,13,4,14,8,20
gene-nup43,27,36,19,10,37
gene-nup50,98,71,186,126,126
gene-nup54,135,77,157,80,148
gene-nup58,147,118,181,103,178
gene-nup62,193,170,287,258,200
gene-nup85,107,40,99,50,112
gene-nup88,90,95,165,80,115
gene-nup93,181,89,814,137,247
gene-nup98,458,335,427,234,390
gene-nupl2,101,70,47,58,114
gene-nusap1,16,13,81,30,26
gene-nutf2,208,157,188,102,144
gene-nvl,71,50,119,53,90
gene-nwd2,0,0,5,2,0
gene-nxf1,121,119,232,155,143
gene-nxn,23,35,20,9,12
gene-nxnl2,42,44,230,82,87
gene-nxpe3,215,234,197,208,151
gene-nxph1,0,0,0,0,0
gene-nxph2,0,0,0,0,0
gene-nxph4,2,4,6,0,4
gene-nyap2,0,0,0,0,0
gene-nyx,0,0,0,4,0
gene-oaf,555,432,549,606,723
gene-oard1,9,11,33,25,25
gene-oat,1718,1285,1995,1526,1784
gene-oaz1,5225,3813,4868,2929,4028
gene-obscn,17,27,27,12,13
gene-obsl1,7,2,4,2,4
gene-oca2,0,0,0,0,0
gene-ociad2,10,5,2,4,6
gene-ocrl,80,93,65,39,136
gene-ocstamp,6,8,4,32,9
gene-odf2,25,26,31,9,6
gene-odf3b,2,0,2,6,8
gene-odf3l2,0,0,0,0,0
gene-ofd1,12,7,12,10,14
gene-ogdh,21,6,0,0,4
gene-ogdhl,473,390,387,305,316
gene-ogfod1,138,146,111,107,160
gene-ogfod2,50,48,40,41,27
gene-ogfod3,101,84,114,97,159
gene-ogg1,17,33,39,25,38
gene-ogt,879,1090,841,600,655
gene-oip5,6,6,8,4,12
gene-oit3,1257,1012,1186,244,1075
gene-ola1,0,0,1,4,0
gene-olah,26,15,46,28,34
gene-olfm1,1,0,4,3,0
gene-olfml1,11,24,18,54,18
gene-olfml2a,98,88,45,51,49
gene-olig1,0,0,0,0,0
gene-olig2,0,0,0,0,0
gene-olig3,0,0,0,0,0
gene-oma1,88,63,46,31,69
gene-onecut1,142,192,141,79,135
gene-opa1,167,146,319,113,255
gene-opa3,24,14,64,4,24
gene-ophn1,84,94,126,34,162
gene-oplah,55,79,70,58,56
gene-opn1sw,2,4,0,0,0
gene-opn3,6,29,30,12,2
gene-opn5,0,0,0,0,0
gene-optn,1168,882,1318,668,1324
gene-orai1,22,28,38,22,30
gene-orai2,40,43,81,37,47
gene-oraov1,50,43,67,44,60
gene-orc1,4,6,16,0,6
gene-orc2,62,28,56,52,66
gene-orc3,17,10,38,16,29
gene-orc4,0,2,6,5,2
gene-orc5,10,12,11,2,13
gene-ormdl1,104,89,277,101,143
gene-ormdl2,283,272,255,180,262
gene-os9,588,560,1068,456,853
gene-osbpl10,928,709,717,370,675
gene-osbpl3,2,2,2,0,4
gene-osbpl6,26,20,34,22,47
gene-osbpl8,169,173,186,83,178
gene-osbpl9,710,593,1199,444,605
gene-oscp1,16,20,14,6,10
gene-oser1,152,160,229,290,136
gene-osgep,80,54,116,84,92
gene-osgepl1,33,35,27,17,36
gene-osgin2,2,2,16,0,2
gene-osr2,2,0,0,2,0
gene-ost4,419,317,651,385,606
gene-ostc,1635,1512,3319,1609,2678
gene-ostf1,508,596,726,735,643
gene-ostm1,94,144,340,150,193
gene-ostn,0,0,0,0,0
gene-otc,87,45,184,51,23
gene-otogl,0,0,0,0,0
gene-otol1,0,0,0,0,0
gene-otop1,0,1,0,0,0
gene-otop2,0,4,4,0,0
gene-otor,4,2,3,4,2
gene-otos,36,36,17,14,0
gene-otp,0,0,0,0,0
gene-otub1,178,130,195,132,150
gene-otub2,50,47,43,20,44
gene-otud1,39,26,41,64,21
gene-otud3,71,56,101,24,91
gene-otud5,225,195,193,153,160
gene-otud6b,45,64,109,92,89
gene-otud7a,3,4,2,0,2
gene-otx1,0,6,0,22,0
gene-ovca2,28,18,42,17,28
gene-ovol1,4,2,0,0,0
gene-oxa1l,557,429,472,503,461
gene-oxct1,1436,994,1327,806,1242
gene-oxnad1,87,79,131,150,104
gene-oxr1,472,417,380,202,370
gene-oxsm,10,23,19,13,13
gene-oxtr,0,0,0,0,0
gene-p2rx1,6,10,20,4,10
gene-p2rx2,0,0,0,0,0
gene-p2rx4,2,2,12,3,2
gene-p2rx5,119,104,46,70,52
gene-p2rx7,32,30,28,23,19
gene-p2ry1,48,42,28,61,48
gene-p2ry11,0,8,6,0,12
gene-p2ry2,1,6,6,14,4
gene-p2ry4,469,434,290,162,346
gene-p2ry6,795,704,591,213,602
gene-p2ry8,8,6,26,15,10
gene-p3h1,421,496,260,238,279
gene-p3h2,67,71,46,43,97
gene-p3h3,38,42,42,32,50
gene-p3h4,19,22,38,30,14
gene-p4ha1,135,111,488,1047,137
gene-p4ha2,38,63,586,962,68
gene-p4ha3,0,0,0,0,0
gene-p4hb,14871,14232,25954,13247,22271
gene-pa2g4,731,561,585,439,686
gene-pabpc4,1680,1592,1421,1745,1902
gene-pabpn1,178,143,203,56,205
gene-pabpn1l,0,4,0,0,4
gene-pacs2,463,513,345,263,262
gene-pacsin2,546,478,803,575,630
gene-padi2,71,78,53,53,77
gene-paf1,224,145,216,79,153
gene-pafah1b1,610,653,719,470,639
gene-pafah1b2,81,91,87,36,95
gene-pafah1b3,94,26,68,42,79
gene-pag1,57,45,37,22,71
gene-pagr1,138,96,99,56,108
gene-pah,9063,8237,7313,6463,5573
gene-paics,4026,2741,3441,1967,2760
gene-paip1,250,208,323,231,198
gene-paip2b,2483,1896,2389,1293,2386
gene-pak1ip1,106,119,120,101,151
gene-pak2,148,159,227,61,197
gene-pak4,187,196,292,709,108
gene-pak5,0,2,2,2,0
gene-pak6,0,2,0,0,0
gene-palb2,61,50,19,14,51
gene-pald1,15,8,13,12,23
gene-palld,80,86,85,88,93
gene-palm3,433,417,376,274,402
gene-palmd,0,0,0,0,0
gene-pam,361,429,537,271,442
gene-pam16,104,54,103,81,78
gene-pamr1,182,189,144,128,265
gene-pan2,348,310,267,136,275
gene-pan3,701,544,489,251,577
gene-pank1,234,109,230,177,159
gene-pank4,202,186,281,91,204
gene-panx1,2,2,2,0,0
gene-panx2,0,0,0,2,0
gene-panx3,0,0,0,0,0
gene-paox,403,462,633,404,375
gene-papd5,366,245,246,212,352
gene-papd7,17,14,24,10,12
gene-papln,0,0,4,0,2
gene-papolg,126,161,194,113,152
gene-pappa,0,0,0,4,2
gene-pappa2,0,0,0,0,0
gene-papss1,579,524,1471,758,900
gene-paqr3,152,130,295,122,231
gene-paqr4,2,0,0,0,4
gene-paqr9,36,37,99,38,28
gene-pard3,10,37,34,19,16
gene-pard3b,249,249,223,80,254
gene-pard6b,76,82,99,137,98
gene-park2,59,71,53,29,38
gene-park7,611,552,596,666,549
gene-parn,76,55,111,27,108
gene-parp1,36,43,48,31,40
gene-parp10,155,116,226,63,204
gene-parp11,74,82,104,83,47
gene-parp12,179,136,149,58,149
gene-parp16,192,205,169,94,146
gene-parp2,98,60,81,42,91
gene-parp3,43,51,160,48,85
gene-parp9,253,258,225,147,245
gene-parpbp,34,15,6,4,17
gene-pars2,24,30,18,2,22
gene-parvb,8,2,21,2,26
gene-parvg,30,25,29,7,56
gene-pask,0,4,4,0,2
gene-patz1,154,157,198,157,131
gene-pawr,222,214,201,150,153
gene-pax1,0,0,0,0,0
gene-pax3,1,0,2,0,0
gene-pax5,0,2,0,0,6
gene-pax6,0,0,2,0,0
gene-pax8,0,0,0,0,0
gene-pax9,2,2,2,0,4
gene-paxbp1,202,192,204,142,188
gene-paxip1,137,81,100,69,74
gene-pbdc1,128,100,176,140,163
gene-pbk,0,2,6,0,6
gene-pbld,688,660,762,542,644
gene-pbrm1,97,78,83,46,96
gene-pc,3717,3663,4147,2822,3899
gene-pcbd1,2374,2021,1426,1446,1195
gene-pcbd2,184,121,155,117,105
gene-pcca,136,127,185,135,175
gene-pccb,342,318,439,270,370
gene-pcdh12,170,117,165,28,120
gene-pcdh17,8,10,8,12,16
gene-pcdh19,8,32,24,14,31
gene-pcdh20,5,2,3,2,5
gene-pcdh7,0,2,2,0,0
gene-pcdh8,0,2,0,0,0
gene-pcdh9,58,66,75,18,81
gene-pcgf1,18,13,20,26,14
gene-pcgf2,39,26,18,2,38
gene-pcgf3,14,17,59,33,11
gene-pcgf5,288,285,201,196,252
gene-pcgf6,65,60,103,64,84
gene-pcif1,96,124,115,126,111
gene-pck1,2,54,42,4246,13
gene-pck2,6427,7111,8401,5842,5059
gene-pclaf,2,4,13,41,9
gene-pcm1,423,286,370,175,327
gene-pcmt1,591,458,536,360,351
gene-pcmtd1,239,190,103,106,143
gene-pcna,144,162,386,585,254
gene-pcnp,400,308,339,196,358
gene-pcnt,117,66,45,60,71
gene-pcnx2,6,6,5,9,4
gene-pcnx3,66,80,167,75,80
gene-pcnx4,74,74,78,27,73
gene-pcolce2,4,0,16,12,0
gene-pcsk1,0,2,4,2,0
gene-pcsk2,0,4,0,0,0
gene-pcsk5,645,635,2589,674,2603
gene-pcsk6,701,661,744,417,608
gene-pcsk7,330,522,431,711,394
gene-pcsk9,0,0,0,0,0
gene-pctp,101,89,112,66,88
gene-pcyox1,166,169,243,182,203
gene-pcyox1l,171,187,226,153,200
gene-pcyt1a,223,217,388,181,244
gene-pcyt1b,4,0,0,2,3
gene-pdap1,73,66,155,52,72
gene-pdc,0,0,0,0,0
gene-pdcd11,224,198,283,167,315
gene-pdcd2,90,69,127,63,117
gene-pdcd2l,97,78,157,85,131
gene-pdcd4,191,148,255,254,139
gene-pdcd5,379,310,276,285,313
gene-pdcd6,234,199,462,447,247
gene-pdcd6ip,443,488,548,245,450
gene-pdcd7,88,69,75,44,76
gene-pdcl3,1248,1016,949,917,951
gene-pddc1,363,302,506,352,313
gene-pde10a,283,213,142,135,187
gene-pde11a,2,2,0,0,0
gene-pde12,49,49,94,48,65
gene-pde1c,2,2,6,2,2
gene-pde2a,649,623,562,389,430
gene-pde3a,6,3,12,16,11
gene-pde3b,211,306,259,282,211
gene-pde4b,62,65,106,63,61
gene-pde4d,22,51,31,58,21
gene-pde5a,35,18,10,13,11
gene-pde6a,15,6,5,13,17
gene-pde6b,19,22,22,17,20
gene-pde6c,0,0,0,0,0
gene-pde6d,92,77,102,31,82
gene-pde7a,139,117,138,43,70
gene-pde7b,190,215,97,277,134
gene-pde8b,4,7,4,10,10
gene-pde9a,0,0,0,0,0
gene-pdf,71,56,34,42,56
gene-pdgfa,32,25,5,41,15
gene-pdgfc,0,5,0,4,6
gene-pdgfd,28,17,19,16,53
gene-pdgfra,45,87,119,114,109
gene-pdgfrb,188,212,162,195,279
gene-pdgfrl,40,35,29,30,70
gene-pdhb,144,162,219,140,197
gene-pdhx,183,186,269,154,249
gene-pdia3,14136,8787,17649,11602,17296
gene-pdia4,543,569,8688,3609,2767
gene-pdia5,814,956,1084,620,884
gene-pdia6,813,931,11105,3843,2506
gene-pdik1l,66,76,77,42,93
gene-pdk1,258,224,248,163,249
gene-pdk3,505,434,726,412,461
gene-pdk4,631,529,630,429,461
gene-pdlim1,372,319,618,895,394
gene-pdlim3,17,26,15,26,7
gene-pdlim4,570,438,247,341,328
gene-pdlim5,0,0,2,2,0
gene-pdlim7,55,52,41,31,58
gene-pdp1,605,908,1437,1276,519
gene-pdpk1,520,434,586,340,505
gene-pdpr,103,65,86,38,74
gene-pdrg1,44,57,55,23,39
gene-pds5a,141,128,230,84,210
gene-pds5b,224,226,173,137,247
gene-pdss1,33,16,92,45,89
gene-pdss2,42,23,52,15,33
gene-pdx1,0,2,6,3,6
gene-pdxdc1,225,245,553,191,403
gene-pdxk,88,98,423,179,171
gene-pdxp,101,82,206,220,78
gene-pdyn,2,8,2,2,0
gene-pdzd11,49,68,74,32,48
gene-pdzd8,289,291,279,241,263
gene-pdzk1,2,0,0,1,0
gene-pdzrn3,12,28,19,2,16
gene-pea15,1,0,12,5,4
gene-peak1,37,30,44,61,33
gene-pebp1,491,379,471,381,357
gene-pebp4,60,62,34,76,54
gene-pecr,220,184,233,175,221
gene-pef1,319,242,291,131,288
gene-pelo,92,104,250,192,235
gene-pelp1,92,57,131,62,126
gene-pemt,237,213,290,174,242
gene-penk,2,0,0,0,0
gene-pepd,228,237,442,211,267
gene-per3,338,285,272,122,243
gene-perp,1771,1817,1906,1304,1973
gene-pes1,417,345,597,284,576
gene-pet100,144,148,261,101,199
gene-pex1,95,85,83,32,79
gene-pex10,69,50,54,30,58
gene-pex11b,59,45,78,45,87
gene-pex11g,198,176,143,121,124
gene-pex12,42,19,44,19,50
gene-pex13,127,88,158,128,160
gene-pex14,117,79,137,110,114
gene-pex16,193,144,237,142,191
gene-pex19,468,466,763,476,468
gene-pex2,11,25,52,29,25
gene-pex26,64,57,85,21,70
gene-pex3,701,678,644,454,604
gene-pex5,594,370,340,224,472
gene-pex5l,2,0,4,0,0
gene-pex7,24,23,29,13,23
gene-pfas,171,171,138,112,187
gene-pfdn2,849,646,812,607,665
gene-pfdn4,214,187,216,151,245
gene-pfdn5,267,178,350,251,263
gene-pfdn6,142,134,146,80,123
gene-pfkfb2,4,16,17,9,6
gene-pfkfb3,43,56,4229,689,141
gene-pfn2,507,446,939,604,591
gene-pgam5,209,208,190,128,179
gene-pgap1,84,107,381,118,224
gene-pgap3,46,61,112,108,39
gene-pgbd5,17,20,26,5,26
gene-pgc,24,15,13,19,2
gene-pgd,157,195,908,585,396
gene-pgghg,41,42,44,38,44
gene-pggt1b,88,63,93,49,89
gene-pgk1,3998,3611,3062,2433,3092
gene-pgls,52,41,82,32,57
gene-pglyrp2,2134,2123,2219,1633,2222
gene-pgm1,3785,3857,4121,2671,2784
gene-pgm2,254,199,561,256,335
gene-pgm2l1,51,52,58,39,71
gene-pgm3,148,79,463,252,230
gene-pgp,0,2,1,0,0
gene-pgpep1,53,68,98,184,62
gene-pgr,0,0,4,3,2
gene-pgrmc1,3178,2786,2950,2346,2825
gene-pgrmc2,787,748,915,635,717
gene-pgs1,18,18,15,5,18
gene-phactr2,168,111,116,72,168
gene-phax,67,40,51,18,53
gene-phb,436,381,759,599,542
gene-phb2,714,501,683,601,640
gene-phc1,77,88,100,79,63
gene-phc3,12,2,0,2,2
gene-phex,67,95,111,73,55
gene-phf10,46,41,51,18,64
gene-phf12,108,150,127,66,146
gene-phf13,109,126,176,285,102
gene-phf14,62,65,67,34,73
gene-phf19,22,27,30,16,49
gene-phf2,173,120,49,59,157
gene-phf21a,35,29,34,22,23
gene-phf23,47,42,60,84,30
gene-phf24,0,4,0,1,2
gene-phf3,239,223,245,104,198
gene-phf5a,43,18,60,11,46
gene-phf6,73,53,78,62,64
gene-phf8,332,341,441,264,413
gene-phgdh,20,12,402,6,80
gene-phip,231,207,205,114,183
gene-phkb,123,129,185,91,149
gene-phkg1,0,0,0,6,2
gene-phkg2,203,138,174,88,164
gene-phlda2,8,16,21,48,8
gene-phldb1,4120,4190,3188,3963,3031
gene-phldb3,225,199,293,290,203
gene-phlpp2,282,341,626,241,367
gene-phospho1,1638,1285,826,1110,830
gene-phospho2,19,11,20,10,12
gene-phox2a,0,0,1,2,2
gene-phox2b,0,0,0,2,0
gene-phpt1,423,323,374,323,341
gene-phrf1,179,201,184,122,169
gene-phtf2,60,60,50,56,82
gene-phyh,4122,2714,2769,2562,2723
gene-phyhd1,1429,1183,936,760,978
gene-phyhipl,2,2,0,0,0
gene-phykpl,104,83,118,114,69
gene-pi16,11,7,8,21,12
gene-pi4k2a,421,224,403,232,407
gene-pi4k2b,172,130,303,85,253
gene-pi4ka,1094,1094,1266,862,1184
gene-pianp,2,3,1,2,0
gene-pias1,79,69,74,62,74
gene-pias2,53,53,55,34,52
gene-pias4,120,97,138,87,126
gene-pibf1,4,12,3,4,8
gene-pick1,203,184,278,373,198
gene-pid1,432,386,756,162,614
gene-pidd1,43,33,31,10,16
gene-piezo1,196,314,239,136,203
gene-piezo2,55,89,87,32,54
gene-pif1,0,0,0,2,0
gene-pifo,0,0,4,2,0
gene-piga,26,20,41,8,34
gene-pigb,59,71,112,77,74
gene-pigbos1,17,12,6,10,14
gene-pigc,75,62,63,30,63
gene-pigf,151,116,135,177,97
gene-pigg,44,61,38,34,68
gene-pigh,81,36,116,44,68
gene-pigk,87,109,161,67,134
gene-pigl,29,33,27,6,46
gene-pigm,13,42,63,28,42
gene-pign,106,81,55,40,59
gene-pigo,12,12,30,4,27
gene-pigp,44,24,52,14,44
gene-pigq,164,179,251,157,196
gene-pigs,50,40,78,59,76
gene-pigt,111,114,289,104,178
gene-pigu,36,38,48,36,42
gene-pigv,38,30,71,47,29
gene-pigw,18,18,18,12,13
gene-pigx,117,75,80,59,114
gene-pigy,77,57,61,68,52
gene-pih1d1,31,39,55,48,26
gene-pih1d2,0,0,0,0,0
gene-pih1d3,4,0,7,6,6
gene-pik3ap1,52,51,46,39,59
gene-pik3c2a,341,399,430,202,410
gene-pik3c3,392,259,333,191,322
gene-pik3cb,285,281,287,224,313
gene-pik3cd,15,18,28,5,47
gene-pik3cg,69,74,116,24,113
gene-pik3ip1,259,245,155,79,205
gene-pik3r1,4396,6001,4181,2763,3552
gene-pik3r4,71,82,108,44,84
gene-pik3r5,18,24,135,16,67
gene-pik3r6,18,24,27,3,26
gene-pikfyve,333,339,413,193,353
gene-pim3,356,268,795,370,513
gene-pin1,485,357,419,251,491
gene-pin4,202,171,203,143,157
gene-pink1,2,4,2,2,2
gene-pinx1,129,137,253,116,225
gene-pip4k2a,48,42,44,20,83
gene-pip4k2b,449,312,373,233,274
gene-pip5k1c,8,10,6,20,4
gene-pip5kl1,2,2,1,0,0
gene-pipox,295,167,209,168,154
gene-pir,208,226,367,282,169
gene-pisd,3797,4267,3193,2992,2720
gene-pithd1,328,231,292,265,307
gene-pitpnc1,63,73,119,154,100
gene-pitpnm2,2,3,0,0,2
gene-pitpnm3,12,23,9,6,17
gene-pitrm1,36,36,60,47,38
gene-pitx1,0,0,0,0,0
gene-pitx2,1,2,0,0,10
gene-piwil1,15,0,0,2,4
gene-piwil2,0,0,0,2,2
gene-pkd1,127,126,126,120,156
gene-pkd1l1,8,9,11,4,0
gene-pkd1l2,28,40,48,21,22
gene-pkd2,42,35,35,41,72
gene-pkdcc,16,29,30,30,30
gene-pkia,2,2,8,0,1
gene-pkib,4,2,2,6,2
gene-pkig,28,29,36,28,25
gene-pkmyt1,55,50,54,35,67
gene-pkn2,184,204,147,63,179
gene-pknox1,128,115,148,117,120
gene-pknox2,0,0,7,4,6
gene-pkp1,43,58,70,40,83
gene-pkp2,2,7,0,14,4
gene-pkp3,191,129,111,57,143
gene-pkp4,519,346,290,194,342
gene-pla1a,1398,1885,2047,1594,1570
gene-pla2g12a,223,222,496,306,352
gene-pla2g1b,10127,8974,8149,12970,10316
gene-pla2g4a,24,8,23,8,32
gene-pla2g6,152,55,124,142,86
gene-pla2g7,111,74,169,67,196
gene-pla2r1,40,33,36,8,20
gene-plaa,66,33,110,59,100
gene-plac8,22,12,38,37,2
gene-plac8l1,27,9,9,2,2
gene-plac9,34,36,44,24,38
gene-plag1,10,16,8,8,6
gene-plat,14,18,18,8,17
gene-plb1,4,10,4,4,6
gene-plbd1,169,221,263,220,165
gene-plbd2,414,628,655,491,577
gene-plcb1,23,22,17,9,21
gene-plcb4,22,20,31,17,21
gene-plcd3,501,516,542,419,398
gene-plcd4,27,34,31,8,30
gene-plce1,302,435,308,245,253
gene-plcg1,55,36,49,22,33
gene-plcg2,85,84,135,72,133
gene-plch1,13,16,2,4,8
gene-plch2,0,0,0,0,0
gene-plcxd3,4,0,2,2,0
gene-pld3,177,168,444,135,316
gene-pld4,22,25,33,13,40
gene-pld6,0,0,2,0,0
gene-plek,25,30,67,10,64
gene-plek2,3,0,0,8,0
gene-plekha1,134,109,197,102,81
gene-plekha2,235,244,271,124,233
gene-plekha3,103,121,98,69,153
gene-plekha4,0,0,0,2,2
gene-plekha6,537,390,548,177,902
gene-plekha8,84,108,172,82,134
gene-plekhb1,0,0,0,0,0
gene-plekhb2,158,126,270,458,122
gene-plekhd1,4,0,4,19,5
gene-plekhf2,465,363,353,197,403
gene-plekhg1,68,42,90,24,72
gene-plekhg4b,36,24,14,10,11
gene-plekhg6,2,0,2,6,5
gene-plekhg7,1770,1542,1336,1383,1559
gene-plekhh1,25,15,23,10,22
gene-plekhh2,7,2,10,18,3
gene-plekhh3,394,402,421,163,323
gene-plekhj1,233,170,273,142,253
gene-plekhm2,245,208,362,127,286
gene-plekhm3,23,22,30,20,27
gene-plekhn1,30,12,4,38,9
gene-plekho1,27,16,51,23,35
gene-plekho2,190,182,149,115,202
gene-plekhs1,4,1,0,2,0
gene-plg,17908,18310,24862,20722,24616
gene-plgrkt,210,184,324,219,200
gene-plin2,1707,1469,2941,3638,2103
gene-plk1,0,2,12,0,0
gene-plk2,1030,2614,659,1131,417
gene-plk3,128,112,150,308,161
gene-plk4,10,5,6,6,4
gene-pllp,63,64,73,33,44
gene-pln,17,28,15,23,28
gene-plod1,226,267,344,836,233
gene-plod2,44,38,48,36,72
gene-plod3,137,159,1085,4856,305
gene-plpp1,235,231,388,217,335
gene-plpp3,254,237,186,67,348
gene-plpp4,0,0,0,2,0
gene-plpp6,56,44,95,33,72
gene-plpp7,15,15,11,18,27
gene-plppr1,50,53,67,39,51
gene-plppr4,0,0,0,0,0
gene-plrg1,179,146,280,122,200
gene-plxdc2,4,8,2,2,42
gene-plxna1,57,88,91,79,65
gene-plxna2,0,0,0,0,0
gene-plxna4,214,259,194,241,130
gene-plxnb2,73,100,104,78,111
gene-plxnc1,29,46,142,22,131
gene-plxnd1,113,121,136,33,142
gene-pm20d1,570,628,617,608,586
gene-pm20d2,38,26,48,49,36
gene-pmm1,373,475,795,1164,368
gene-pmm2,114,90,610,184,233
gene-pmp22,20,19,21,44,28
gene-pmpca,142,171,318,130,166
gene-pmpcb,241,269,389,290,269
gene-pms1,25,17,40,10,32
gene-pms2,50,46,110,40,59
gene-pmvk,92,58,179,200,103
gene-pnisr,674,477,470,171,501
gene-pnkp,307,355,477,360,572
gene-pnmt,0,0,0,0,0
gene-pnn,323,257,269,76,249
gene-pno1,1430,874,1030,1424,1515
gene-pnpla2,463,1572,1052,2568,1002
gene-pnpla4,33,42,19,34,31
gene-pnpla6,286,365,464,263,315
gene-pnpla7,174,207,196,128,172
gene-pnpo,143,98,123,69,98
gene-pnpt1,67,74,103,49,86
gene-poc1a,25,20,40,5,5
gene-poc1b,7,8,2,2,4
gene-poc5,10,6,4,0,11
gene-podn,36,35,52,33,44
gene-podxl,97,121,127,56,200
gene-pof1b,237,229,241,82,179
gene-pofut1,268,306,425,264,378
gene-pofut2,68,91,79,47,44
gene-poglut1,134,133,207,131,155
gene-pola1,18,12,16,8,25
gene-pola2,30,21,8,16,37
gene-polb,68,92,113,82,100
gene-pold1,357,351,630,391,412
gene-pold2,31,44,45,25,41
gene-pold3,55,41,62,21,57
gene-pold4,99,52,62,53,92
gene-poldip2,1674,1384,1523,1057,1658
gene-poldip3,212,226,387,211,219
gene-pole,30,30,44,16,28
gene-pole2,2,4,2,0,2
gene-pole3,64,62,109,101,111
gene-pole4,56,25,32,16,48
gene-polg,126,145,149,58,189
gene-polg2,78,56,64,58,74
gene-polh,0,10,37,4,4
gene-poli,114,116,111,59,52
gene-polk,12,2,3,6,6
gene-poll,158,124,236,78,192
gene-polm,28,20,88,20,24
gene-polq,16,16,11,10,14
gene-polr1a,299,340,527,250,477
gene-polr1b,87,73,86,60,118
gene-polr1c,76,30,74,63,87
